code5,scan_date,ccass_asof_date,ccass_top10_pct,ccass_top5_pct,ccass_top10_delta,ccass_window_days,ccass_suspect_denominator,ccass_top10_pct_known,concentration_rising,hd_top10_pct_of_ccass,hd_asof_date,hd_top10_delta,dump_asof_date,dump_c10_shares,dump_issued_shares,dump_top10_pct_of_issued,dump_top10_pct_of_issued_raw,dump_top10_delta_shares,dump_window_days,dump_concentration_rising,dump_corp_action_in_window,dump_issued_missing
01460,2025-11-11,,,,,,,0,,,,,2025-11-07,619383888.0,877590312.0,70.5778,70.5778,13983600.0,150.0,1.0,0,0
01262,2025-11-11,,,,,,,0,,,,,2025-11-07,42908562.0,239250568.0,17.9346,17.9346,1996762.0,150.0,0.5,0,0
00620,2025-11-11,,,,,,,0,,,,,2025-11-07,617234743.0,801025230.0,77.0556,77.0556,123921577.0,150.0,1.0,0,0
01868,2025-11-11,,,,,,,0,,,,,2025-11-07,981873319.0,2094465417.0,46.8794,46.8794,1347500.0,150.0,0.5,0,0
02573,2025-11-11,,,,,,,0,,,,,2025-11-07,52667104.0,96231234.0,54.7297,54.7297,-1708390.0,105.0,0.0,0,0
01986,2025-11-11,,,,,,,0,,,,,2025-11-07,791937602.0,967884500.0,81.8215,81.8215,-629172.0,150.0,0.5,0,0
00426,2025-11-12,,,,,,,0,,,,,2025-11-10,73573521.0,400900000.0,18.3521,18.3521,718000.0,151.0,0.5,0,0
00261,2025-11-12,,,,,,,0,,,,,2025-11-10,203736598.0,331361678.0,61.4847,61.4847,14897565.0,151.0,1.0,0,0
00571,2025-11-12,,,,,,,0,,,,,2025-11-10,496714259.0,1755876866.0,28.2887,28.2887,5212575.0,151.0,0.5,0,0
01421,2025-11-12,,,,,,,0,,,,,2025-11-10,100633000.0,200195200.0,50.2674,50.2674,-905425.0,151.0,0.5,0,0
00619,2025-11-12,,,,,,,0,,,,,2025-11-10,144918613.0,301277070.0,48.1014,48.1014,614120.0,151.0,0.5,0,0
01621,2025-11-12,,,,,,,0,,,,,2025-11-10,202324001.0,1000000000.0,20.2324,20.2324,17308000.0,151.0,1.0,0,0
08483,2025-11-12,,,,,,,0,,,,,2025-11-10,122306000.0,800000000.0,15.2882,15.2882,-15054000.0,151.0,0.0,0,0
00262,2025-11-12,,,,,,,0,,,,,2025-11-10,715244268.0,1466820600.0,48.7615,48.7615,5414630.0,151.0,0.5,0,0
00204,2025-11-12,,,,,,,0,,,,,2025-11-10,88663662.0,249055128.0,35.6,35.6,-602467684.0,151.0,0.0,0,0
00932,2025-11-12,,,,,,,0,,,,,2025-11-10,1897649845.0,3107893440.0,61.059,61.059,-5250000.0,151.0,0.5,0,0
02455,2025-11-12,,,,,,,0,,,,,2025-11-10,70799006.0,300000000.0,23.5997,23.5997,-2633475.0,151.0,0.5,0,0
01552,2025-11-12,,,,,,,0,,,,,2025-11-10,198925000.0,800000000.0,24.8656,24.8656,52740000.0,151.0,1.0,0,0
08395,2025-11-12,,,,,,,0,,,,,2025-11-10,520721912.0,1714000000.0,30.3805,30.3805,-615588088.0,151.0,0.0,0,0
00685,2025-11-12,,,,,,,0,,,,,2025-11-10,301121419.0,1621521441.0,18.5703,18.5703,-4231229.0,151.0,0.5,0,0
00897,2025-11-12,,,,,,,0,,,,,2025-11-10,977398043.0,1114382888.0,87.7076,87.7076,4812631.0,151.0,0.5,0,0
01260,2025-11-12,,,,,,,0,,,,,2025-11-10,265887025.0,1151454000.0,23.0914,23.0914,3344000.0,151.0,0.5,0,0
02000,2025-11-12,,,,,,,0,,,,,2025-11-10,798576956.0,2119047300.0,37.6857,37.6857,6544992.0,151.0,0.5,0,0
08221,2025-11-13,,,,,,,0,,,,,2025-11-11,36504000.0,47600000.0,76.6891,76.6891,-1879626000.0,152.0,0.0,0,0
01380,2025-11-13,,,,,,,0,,,,,2025-11-11,291959215.0,516947660.0,56.4775,56.4775,52093477.0,152.0,1.0,0,0
01718,2025-11-13,,,,,,,0,,,,,2025-11-11,174726270.0,304120000.0,57.4531,57.4531,98901000.0,152.0,1.0,0,0
06193,2025-11-13,,,,,,,0,,,,,2025-11-11,384727000.0,400000000.0,96.1817,96.1817,-172000.0,152.0,0.5,0,0
08659,2025-11-13,,,,,,,0,,,,,2025-11-11,270501000.0,823331036.0,32.8545,32.8545,-16938760.0,152.0,0.0,0,0
01217,2025-11-13,,,,,,,0,,,,,2025-11-11,9293312947.0,12801578629.0,72.5951,72.5951,31425181.0,152.0,0.5,0,0
00532,2025-11-13,,,,,,,0,,,,,2025-11-11,218599083.0,729897964.0,29.9493,29.9493,-4219268.0,152.0,0.5,0,0
00442,2025-11-13,,,,,,,0,,,,,2025-11-11,132757494.0,259150000.0,51.2281,51.2281,-1751000.0,152.0,0.5,0,0
00681,2025-11-13,,,,,,,0,,,,,2025-11-11,3683865015.0,8934561203.0,41.2316,41.2316,128954004.0,152.0,1.0,0,0
00822,2025-11-13,,,,,,,0,,,,,2025-11-11,593646510.0,893761400.0,66.4211,66.4211,9179625.0,152.0,1.0,0,0
00591,2025-11-13,,,,,,,0,,,,,2025-11-11,800930612.0,1037500000.0,77.1981,77.1981,30112004.0,152.0,1.0,0,0
02683,2025-11-13,,,,,,,0,,,,,2025-11-11,80707999.0,408626000.0,19.7511,19.7511,5250000.0,152.0,1.0,0,0
02516,2025-11-13,,,,,,,0,,,,,2025-11-11,541128661.0,936000000.0,57.8129,57.8129,-9699200.0,152.0,0.0,0,0
01085,2025-11-13,,,,,,,0,,,,,2025-11-11,284905687.0,465600000.0,61.1911,61.1911,-14476000.0,152.0,0.0,0,0
01412,2025-11-13,,,,,,,0,,,,,2025-11-11,99090815.0,532000000.0,18.6261,18.6261,-4228185.0,152.0,0.5,0,0
00428,2025-11-14,,,,,,,0,,,,,2025-11-12,100498750.0,154258237.0,65.1497,65.1497,35160793.0,153.0,1.0,0,0
08208,2025-11-14,,,,,,,0,,,,,2025-11-12,611626000.0,720000000.0,84.9481,84.9481,385389000.0,153.0,1.0,0,0
00948,2025-11-14,,,,,,,0,,,,,2025-11-12,305659829.0,412280383.0,74.1388,74.1388,1100056.0,153.0,0.5,0,0
01718,2025-11-14,,,,,,,0,,,,,2025-11-12,174741270.0,304120000.0,57.458,57.458,98916000.0,153.0,1.0,0,0
08093,2025-11-14,,,,,,,0,,,,,2025-11-12,22058934.0,49478400.0,44.583,44.583,-333211160.0,153.0,0.0,0,0
08403,2025-11-14,,,,,,,0,,,,,2025-11-12,146898120.0,169200000.0,86.8192,86.8192,30562120.0,153.0,1.0,0,0
00022,2025-11-14,,,,,,,0,,,,,2025-11-12,1703591367.0,39327757.0,,4331.7786,23618672.0,153.0,,1,0
02483,2025-11-14,,,,,,,0,,,,,2025-11-12,213282000.0,500000000.0,42.6564,42.6564,3869000.0,153.0,0.5,0,0
00237,2025-11-14,,,,,,,0,,,,,2025-11-12,69808932.0,405000000.0,17.2368,17.2368,1635083.0,153.0,0.5,0,0
01959,2025-11-14,,,,,,,0,,,,,2025-11-12,132795000.0,530002000.0,25.0556,25.0556,-349938000.0,153.0,0.0,0,0
00193,2025-11-17,,,,,,,0,,,,,2025-11-13,110806569.0,233202559.0,47.5152,47.5152,-7547641.0,154.0,0.0,0,0
08118,2025-11-17,,,,,,,0,,,,,2025-11-13,203280000.0,500000000.0,40.656,40.656,18160000.0,154.0,1.0,0,0
08071,2025-11-17,,,,,,,0,,,,,2025-11-13,3212196210.0,93720967.0,,3427.404,-136655562.0,154.0,,1,0
08093,2025-11-17,,,,,,,0,,,,,2025-11-13,22050934.0,49478400.0,44.5668,44.5668,-333219160.0,154.0,0.0,0,0
00399,2025-11-17,,,,,,,0,,,,,2025-11-13,1072863429.0,3277107928.0,32.7381,32.7381,1484945.0,154.0,0.5,0,0
01917,2025-11-17,,,,,,,0,,,,,2025-11-13,506946739.0,2300000000.0,22.0412,22.0412,325809.0,154.0,0.5,0,0
08247,2025-11-17,,,,,,,0,,,,,2025-11-13,21392000.0,144707176.0,14.783,14.783,246000.0,154.0,0.5,0,0
06663,2025-11-17,,,,,,,0,,,,,2025-11-13,164910000.0,800000000.0,20.6138,20.6138,-1930000.0,154.0,0.5,0,0
00733,2025-11-17,,,,,,,0,,,,,2025-11-13,418373405.0,674149989.0,62.0594,62.0594,-1853640.0,154.0,0.5,0,0
01822,2025-11-17,,,,,,,0,,,,,2025-11-13,279260817.0,1973797360.0,14.1484,14.1484,64898029.0,154.0,1.0,0,0
08107,2025-11-17,,,,,,,0,,,,,2025-11-13,1259560000.0,1373145000.0,91.7281,91.7281,-7985000.0,154.0,0.5,0,0
06939,2025-11-17,,,,,,,0,,,,,2025-11-13,158296000.0,622500000.0,25.4291,25.4291,3418000.0,154.0,0.5,0,0
02298,2025-11-17,,,,,,,0,,,,,2025-11-13,2015358896.0,2249457213.0,89.5931,89.5931,2563223.0,154.0,0.5,0,0
03623,2025-11-17,,,,,,,0,,,,,2025-11-13,513877300.0,630663336.0,81.482,81.482,60316000.0,154.0,1.0,0,0
00526,2025-11-17,,,,,,,0,,,,,2025-11-13,6373109777.0,8844020391.0,72.0612,72.0612,12665076.0,154.0,0.5,0,0
08187,2025-11-18,,,,,,,0,,,,,2025-11-14,118609123.0,151683840.0,78.195,78.195,-15880989.0,155.0,0.0,0,0
08500,2025-11-18,,,,,,,0,,,,,2025-11-14,357129000.0,432000000.0,82.6688,82.6688,132044000.0,155.0,1.0,0,0
08659,2025-11-18,,,,,,,0,,,,,2025-11-14,271401000.0,823331036.0,32.9638,32.9638,-16038760.0,155.0,0.0,0,0
09929,2025-11-18,,,,,,,0,,,,,2025-11-14,297350000.0,2000000000.0,14.8675,14.8675,-8030000.0,155.0,0.5,0,0
06068,2025-11-18,,,,,,,0,,,,,2025-11-14,975776863.0,2178154000.0,44.7983,44.7983,-30541143.0,155.0,0.0,0,0
08247,2025-11-18,,,,,,,0,,,,,2025-11-14,21464000.0,144707176.0,14.8327,14.8327,318000.0,155.0,0.5,0,0
01182,2025-11-18,,,,,,,0,,,,,2025-11-14,93639216.0,340814567.0,27.4751,27.4751,2424622.0,155.0,0.5,0,0
02012,2025-11-18,,,,,,,0,,,,,2025-11-14,278060614.0,711354444.0,39.0889,39.0889,93873692.0,155.0,1.0,0,0
01201,2025-11-18,,,,,,,0,,,,,2025-11-14,164197160.0,439685228.0,37.3443,37.3443,254300.0,155.0,0.5,0,0
00936,2025-11-18,,,,,,,0,,,,,2025-11-14,903315000.0,1060000000.0,85.2184,85.2184,49331000.0,155.0,1.0,0,0
00360,2025-11-18,,,,,,,0,,,,,2025-11-14,13369401977.0,17216948349.0,77.6526,77.6526,14073353.0,155.0,0.5,0,0
01903,2025-11-18,,,,,,,0,,,,,2025-11-14,222330000.0,500000000.0,44.466,44.466,81695760.0,155.0,1.0,0,0
01862,2025-11-19,,,,,,,0,,,,,2025-11-17,1118756370.0,1538813213.0,72.7025,72.7025,-174616926.0,156.0,0.0,0,0
08072,2025-11-19,,,,,,,0,,,,,2025-11-17,149972316.0,168349134.0,89.0841,89.0841,37683363.0,156.0,1.0,0,0
00915,2025-11-19,,,,,,,0,,,,,2025-11-17,527300617.0,1509592701.0,34.93,34.93,-13696000.0,156.0,0.5,0,0
08275,2025-11-19,,,,,,,0,,,,,2025-11-17,611540406.0,959985543.0,63.7031,63.7031,28915549.0,156.0,1.0,0,0
00120,2025-11-19,,,,,,,0,,,,,2025-11-17,481317880.0,1639620550.0,29.3554,29.3554,60919810.0,156.0,1.0,0,0
01716,2025-11-19,,,,,,,0,,,,,2025-11-17,70865743.0,270000000.0,26.2466,26.2466,1256623.0,156.0,0.5,0,0
00834,2025-11-19,,,,,,,0,,,,,2025-11-17,407347400.0,452948000.0,89.9325,89.9325,-320000.0,156.0,0.5,0,0
06928,2025-11-19,,,,,,,0,,,,,2025-11-17,125897035.0,765000000.0,16.4571,16.4571,13297535.0,156.0,1.0,0,0
00365,2025-11-19,,,,,,,0,,,,,2025-11-17,397493171.0,1455000000.0,27.3191,27.3191,3632000.0,156.0,0.5,0,0
00266,2025-11-19,,,,,,,0,,,,,2025-11-17,203464887.0,474731824.0,42.8589,42.8589,-71492.0,156.0,0.5,0,0
02458,2025-11-19,,,,,,,0,,,,,2025-11-17,128960946.0,142710128.0,90.3657,90.3657,11356481.0,156.0,1.0,0,0
00997,2025-11-20,,,,,,,0,,,,,2025-11-18,981209028.0,1169287752.0,83.9151,83.9151,184890493.0,157.0,1.0,0,0
01633,2025-11-20,,,,,,,0,,,,,2025-11-18,128649000.0,684750000.0,18.7877,18.7877,-918000.0,157.0,0.5,0,0
01850,2025-11-20,,,,,,,0,,,,,2025-11-18,125627053.0,172800000.0,72.7008,72.7008,16998376.0,157.0,1.0,0,0
03639,2025-11-20,,,,,,,0,,,,,2025-11-18,2233817751.0,2583970000.0,86.4491,86.4491,-2888000.0,157.0,0.5,0,0
01420,2025-11-20,,,,,,,0,,,,,2025-11-18,1117400200.0,1342651200.0,83.2234,83.2234,10060000.0,157.0,0.5,0,0
00111,2025-11-20,,,,,,,0,,,,,2025-11-18,552424256.0,641205600.0,86.154,86.154,-2978983.0,157.0,0.5,0,0
08059,2025-11-20,,,,,,,0,,,,,2025-11-18,843165800.0,1010605000.0,,83.4318,-2010000.0,157.0,,1,0
03321,2025-11-21,,,,,,,0,,,,,2025-11-19,488676888.0,77669600.0,,629.1739,-2771185.0,158.0,,1,0
08360,2025-11-21,,,,,,,0,,,,,2025-11-19,260168400.0,362059714.0,71.8579,71.8579,18079600.0,158.0,1.0,0,0
01555,2025-11-21,,,,,,,0,,,,,2025-11-19,2708531953.0,3386525510.0,79.9797,79.9797,16893880.0,158.0,0.5,0,0
01163,2025-11-21,,,,,,,0,,,,,2025-11-19,385205000.0,896400000.0,42.9724,42.9724,-126265000.0,158.0,0.0,0,0
01172,2025-11-21,,,,,,,0,,,,,2025-11-19,5263671768.0,5779196660.0,91.0796,91.0796,14076996.0,158.0,0.5,0,0
00487,2025-11-21,,,,,,,0,,,,,2025-11-19,2504942384.0,4926491196.0,50.8464,50.8464,-17033267.0,158.0,0.5,0,0
01895,2025-11-21,,,,,,,0,,,,,2025-11-19,498916812.0,593037500.0,84.129,84.129,9885000.0,158.0,1.0,0,0
01543,2025-11-21,,,,,,,0,,,,,2025-11-19,494597334.0,1560792687.0,31.6889,31.6889,-2982000.0,158.0,0.5,0,0
01756,2025-11-21,,,,,,,0,,,,,2025-11-19,1134095000.0,1200000000.0,94.5079,94.5079,-14299620.0,158.0,0.0,0,0
03882,2025-11-21,,,,,,,0,,,,,2025-11-19,548902100.0,1008587455.0,54.4229,54.4229,36187043.0,158.0,1.0,0,0
01862,2025-11-24,,,,,,,0,,,,,2025-11-20,1118382370.0,1538813213.0,72.6782,72.6782,-174990926.0,159.0,0.0,0,0
08366,2025-11-24,,,,,,,0,,,,,2025-11-20,1380160001.0,1577200000.0,87.507,87.507,1050000.0,159.0,0.5,0,0
00841,2025-11-24,,,,,,,0,,,,,2025-11-20,182564800.0,584726715.0,31.2222,31.2222,-5768000.0,159.0,0.5,0,0
00747,2025-11-24,,,,,,,0,,,,,2025-11-20,327053340.0,1469376000.0,22.258,22.258,9987600.0,159.0,0.5,0,0
02048,2025-11-24,,,,,,,0,,,,,2025-11-20,1469807157.0,1749059530.0,84.0341,84.0341,-25354200.0,159.0,0.0,0,0
01451,2025-11-24,,,,,,,0,,,,,2025-11-20,61330000.0,204400000.0,30.0049,30.0049,12082000.0,159.0,1.0,0,0
01460,2025-11-24,,,,,,,0,,,,,2025-11-20,619321888.0,877590312.0,70.5707,70.5707,13921600.0,159.0,1.0,0,0
01410,2025-11-24,,,,,,,0,,,,,2025-11-20,802412000.0,1009717000.0,79.469,79.469,-38280000.0,159.0,0.0,0,0
01985,2025-11-24,,,,,,,0,,,,,2025-11-20,242835400.0,306374000.0,79.2611,79.2611,7510500.0,159.0,1.0,0,0
00618,2025-11-24,,,,,,,0,,,,,2025-11-20,1441234162.0,2737417279.0,52.6494,52.6494,16302600.0,159.0,0.5,0,0
00860,2025-11-24,,,,,,,0,,,,,2025-11-20,767370123.0,1022438090.0,75.053,75.053,-703193.0,159.0,0.5,0,0
06136,2025-11-24,,,,,,,0,,,,,2025-11-20,1965764222.0,2307008500.0,85.2084,85.2084,78407171.0,159.0,1.0,0,0
01500,2025-11-25,,,,,,,0,,,,,2025-11-21,156487000.0,830000000.0,18.8539,18.8539,-1290000.0,160.0,0.5,0,0
00269,2025-11-25,,,,,,,0,,,,,2025-11-21,6048277370.0,10644093185.0,56.8229,56.8229,-16262380.0,160.0,0.5,0,0
08275,2025-11-25,,,,,,,0,,,,,2025-11-21,604040406.0,959985543.0,62.9218,62.9218,21415549.0,160.0,1.0,0,0
01835,2025-11-25,,,,,,,0,,,,,2025-11-21,32842000.0,153340000.0,21.4178,21.4178,-4482000.0,160.0,0.0,0,0
01949,2025-11-25,,,,,,,0,,,,,2025-11-21,672493525.0,230400000.0,,291.8809,208085500.0,160.0,,1,0
08512,2025-11-25,,,,,,,0,,,,,2025-11-21,238350000.0,918500000.0,25.9499,25.9499,-663000.0,160.0,0.5,0,0
01410,2025-11-25,,,,,,,0,,,,,2025-11-21,802412000.0,1009717000.0,79.469,79.469,-38280000.0,160.0,0.0,0,0
00450,2025-11-25,,,,,,,0,,,,,2025-11-21,212349136.0,907864974.0,23.3899,23.3899,4594487.0,160.0,0.5,0,0
02415,2025-11-25,,,,,,,0,,,,,2025-11-21,381335690.0,607170950.0,62.8053,62.8053,-12056500.0,160.0,0.0,0,0
00907,2025-11-26,,,,,,,0,,,,,2025-11-24,602104375.0,872863684.0,68.9803,68.9803,-26201157.0,161.0,0.0,0,0
01259,2025-11-26,,,,,,,0,,,,,2025-11-24,1533365103.0,2203361000.0,69.5921,69.5921,-82617999.0,161.0,0.0,0,0
01750,2025-11-26,,,,,,,0,,,,,2025-11-24,333470000.0,1800000000.0,18.5261,18.5261,13764000.0,161.0,0.5,0,0
02266,2025-11-26,,,,,,,0,,,,,2025-11-24,83192000.0,400000000.0,20.798,20.798,2378000.0,161.0,0.5,0,0
00841,2025-11-26,,,,,,,0,,,,,2025-11-24,183208800.0,584726715.0,31.3324,31.3324,-5124000.0,161.0,0.5,0,0
08293,2025-11-27,,,,,,,0,,,,,2025-11-25,169939518.0,215040093.0,79.0269,79.0269,-7065800.0,162.0,0.0,0,0
08072,2025-11-27,,,,,,,0,,,,,2025-11-25,148342316.0,168349134.0,88.1159,88.1159,36053363.0,162.0,1.0,0,0
08131,2025-11-27,,,,,,,0,,,,,2025-11-25,404795091.0,719211139.0,56.2832,56.2832,-25617546.0,162.0,0.0,0,0
00261,2025-11-27,,,,,,,0,,,,,2025-11-25,209643474.0,331361678.0,63.2673,63.2673,20804441.0,162.0,1.0,0,0
00784,2025-11-27,,,,,,,0,,,,,2025-11-25,424854000.0,800000000.0,53.1068,53.1068,969995.0,162.0,0.5,0,0
09958,2025-11-27,,,,,,,0,,,,,2025-11-25,142860710.0,500000000.0,28.5721,28.5721,-18404200.0,162.0,0.0,0,0
08426,2025-11-27,,,,,,,0,,,,,2025-11-25,183148000.0,800000000.0,22.8935,22.8935,120000.0,162.0,0.5,0,0
01870,2025-11-27,,,,,,,0,,,,,2025-11-25,557007500.0,1017170000.0,54.7605,54.7605,174637500.0,162.0,1.0,0,0
01260,2025-11-27,,,,,,,0,,,,,2025-11-25,266229025.0,1151454000.0,23.1211,23.1211,3686000.0,162.0,0.5,0,0
01410,2025-11-27,,,,,,,0,,,,,2025-11-25,802842000.0,1009717000.0,79.5116,79.5116,-37850000.0,162.0,0.0,0,0
02325,2025-11-27,,,,,,,0,,,,,2025-11-25,566965977.0,621250500.0,91.2621,91.2621,-38277605.0,162.0,0.0,0,0
02482,2025-11-27,,,,,,,0,,,,,2025-11-25,512536480.0,1393876104.0,36.7706,36.7706,-2270000.0,162.0,0.5,0,0
08131,2025-11-28,,,,,,,0,,,,,2025-11-26,404795091.0,719211139.0,56.2832,56.2832,-25617546.0,163.0,0.0,0,0
08357,2025-11-28,,,,,,,0,,,,,2025-11-26,214585000.0,624000000.0,34.3886,34.3886,39925000.0,163.0,1.0,0,0
08163,2025-11-28,,,,,,,0,,,,,2025-11-26,721074253.0,1025255612.0,70.3312,70.3312,252526371.0,163.0,1.0,0,0
03666,2025-11-28,,,,,,,0,,,,,2025-11-26,1729018066.0,2655637000.0,65.1075,65.1075,-12946911.0,163.0,0.5,0,0
01059,2025-11-28,,,,,,,0,,,,,2025-11-26,260559268.0,375033506.0,69.4763,69.4763,-71826222.0,163.0,0.0,0,0
06933,2025-11-28,,,,,,,0,,,,,2025-11-26,256501650.0,428002816.0,59.9299,59.9299,-60938360.0,163.0,0.0,0,0
08146,2025-11-28,,,,,,,0,,,,,2025-11-26,733643809.0,813000000.0,90.2391,90.2391,-880000.0,163.0,0.5,0,0
01920,2025-11-28,,,,,,,0,,,,,2025-11-26,314796749.0,587600000.0,53.5733,53.5733,30239059.0,163.0,1.0,0,0
01778,2025-11-28,,,,,,,0,,,,,2025-11-26,1172964725.0,1859407192.0,63.0827,63.0827,-26368007.0,163.0,0.0,0,0
00078,2025-11-28,,,,,,,0,,,,,2025-11-26,563589684.0,898782333.0,62.7059,62.7059,-18773681.0,163.0,0.0,0,0
02369,2025-11-28,,,,,,,0,,,,,2025-11-26,268147762.0,397930198.0,67.3856,67.3856,-10719517629.0,163.0,0.0,0,0
00191,2025-11-28,,,,,,,0,,,,,2025-11-26,462197101.0,883373901.0,52.3218,52.3218,12966733.0,163.0,1.0,0,0
00488,2025-11-28,,,,,,,0,,,,,2025-11-26,804681030.0,1453328830.0,55.3681,55.3681,6892945.0,163.0,0.5,0,0
02250,2025-11-28,,,,,,,0,,,,,2025-11-26,481812500.0,1008355000.0,47.782,47.782,101295500.0,163.0,1.0,0,0
08532,2025-12-01,,,,,,,0,,,,,2025-11-27,546264000.0,84874400.0,,643.6146,147516000.0,164.0,,0,0
00193,2025-12-01,,,,,,,0,,,,,2025-11-27,108179644.0,233202559.0,46.3887,46.3887,-10174566.0,164.0,0.0,0,0
08072,2025-12-01,,,,,,,0,,,,,2025-11-27,148322316.0,168349134.0,88.104,88.104,36033363.0,164.0,1.0,0,0
08019,2025-12-01,,,,,,,0,,,,,2025-11-27,231105211.0,356072058.0,64.9041,64.9041,17797488.0,164.0,1.0,0,0
01124,2025-12-01,,,,,,,0,,,,,2025-11-27,325217033.0,414602028.0,78.4408,78.4408,-3359180.0,164.0,0.5,0,0
02223,2025-12-01,,,,,,,0,,,,,2025-11-27,110620000.0,258152000.0,42.8507,42.8507,914000.0,164.0,0.5,0,0
08146,2025-12-01,,,,,,,0,,,,,2025-11-27,733643809.0,813000000.0,90.2391,90.2391,-880000.0,164.0,0.5,0,0
01170,2025-12-01,,,,,,,0,,,,,2025-11-27,255149967.0,666999445.0,38.2534,38.2534,-28224570.0,164.0,0.0,0,0
00204,2025-12-01,,,,,,,0,,,,,2025-11-27,136363042.0,249055128.0,54.7522,54.7522,-554768304.0,164.0,0.0,0,0
00150,2025-12-01,,,,,,,0,,,,,2025-11-27,1921957871.0,2013330431.0,95.4616,95.4616,-7213600.0,164.0,0.5,0,0
03389,2025-12-01,,,,,,,0,,,,,2025-11-27,4040759488.0,4404018959.0,91.7516,91.7516,732153352.0,164.0,1.0,0,0
00205,2025-12-01,,,,,,,0,,,,,2025-11-27,810461419.0,1251214095.0,64.774,64.774,309560224.0,164.0,1.0,0,0
02482,2025-12-01,,,,,,,0,,,,,2025-11-27,512536480.0,1393876104.0,36.7706,36.7706,-2270000.0,164.0,0.5,0,0
02110,2025-12-02,,,,,,,0,,,,,2025-11-28,294583300.0,43200000.0,,681.9058,58767000.0,165.0,,1,0
08432,2025-12-02,,,,,,,0,,,,,2025-11-28,346725391.0,879264000.0,39.4336,39.4336,3190000.0,165.0,0.5,0,0
00682,2025-12-02,,,,,,,0,,,,,2025-11-28,83564415.0,197729124.0,42.2621,42.2621,570686.0,165.0,0.5,0,0
08007,2025-12-02,,,,,,,0,,,,,2025-11-28,170560242.0,226317429.0,75.3633,75.3633,-170135083.0,165.0,0.0,0,0
08401,2025-12-02,,,,,,,0,,,,,2025-11-28,582588475.0,813210607.0,71.6405,71.6405,398340179.0,165.0,1.0,0,0
01663,2025-12-02,,,,,,,0,,,,,2025-11-28,1070718908.0,2464000000.0,43.4545,43.4545,-58173372.0,165.0,0.0,0,0
01732,2025-12-02,,,,,,,0,,,,,2025-11-28,474782793.0,1280000000.0,37.0924,37.0924,40381600.0,165.0,1.0,0,0
02187,2025-12-02,,,,,,,0,,,,,2025-11-28,261653342.0,897600000.0,29.1503,29.1503,318207.0,165.0,0.5,0,0
00205,2025-12-02,,,,,,,0,,,,,2025-11-28,810461419.0,1251214095.0,64.774,64.774,309560224.0,165.0,1.0,0,0
08627,2025-12-03,,,,,,,0,,,,,2025-12-01,217872000.0,800000000.0,27.234,27.234,3984000.0,166.0,0.5,0,0
08436,2025-12-03,,,,,,,0,,,,,2025-12-01,362034403.0,400000000.0,90.5086,90.5086,635000.0,166.0,0.5,0,0
06933,2025-12-03,,,,,,,0,,,,,2025-12-01,256287650.0,428002816.0,59.8799,59.8799,-61152360.0,166.0,0.0,0,0
01215,2025-12-03,,,,,,,0,,,,,2025-12-01,4205456700.0,12778879806.0,32.9094,32.9094,15631500.0,166.0,0.5,0,0
00575,2025-12-03,,,,,,,0,,,,,2025-12-01,93928749.0,291815782.0,32.1877,32.1877,1282299.0,166.0,0.5,0,0
06860,2025-12-03,,,,,,,0,,,,,2025-12-01,1605279956.0,1918088000.0,83.6917,83.6917,-24703000.0,166.0,0.0,0,0
08162,2025-12-03,,,,,,,0,,,,,2025-12-01,833824800.0,995284800.0,83.7775,83.7775,9448800.0,166.0,0.5,0,0
00970,2025-12-03,,,,,,,0,,,,,2025-12-01,176154456.0,675362170.0,26.083,26.083,44867435.0,166.0,1.0,0,0
08321,2025-12-03,,,,,,,0,,,,,2025-12-01,177914200.0,536400000.0,33.1682,33.1682,12244000.0,166.0,1.0,0,0
00854,2025-12-03,,,,,,,0,,,,,2025-12-01,20277900.0,102989049.0,19.6894,19.6894,4553880.0,166.0,1.0,0,0
01085,2025-12-03,,,,,,,0,,,,,2025-12-01,284315687.0,465600000.0,61.0644,61.0644,-15066000.0,166.0,0.0,0,0
01483,2025-12-03,,,,,,,0,,,,,2025-12-01,668062000.0,819450000.0,81.5257,81.5257,-41658000.0,166.0,0.0,0,0
08487,2025-12-04,,,,,,,0,,,,,2025-12-02,713635136.0,1046628000.0,68.1842,68.1842,-53284360.0,167.0,0.0,0,0
01166,2025-12-04,,,,,,,0,,,,,2025-12-02,104156351.0,142466617.0,73.1093,73.1093,-4537052.0,167.0,0.0,0,0
08217,2025-12-04,,,,,,,0,,,,,2025-12-02,220026125.0,301860000.0,72.8901,72.8901,-13368639.0,167.0,0.0,0,0
01025,2025-12-04,,,,,,,0,,,,,2025-12-02,158641856.0,447367440.0,35.4612,35.4612,126277440.0,167.0,1.0,0,0
08163,2025-12-04,,,,,,,0,,,,,2025-12-02,719334201.0,1025255612.0,70.1614,70.1614,250786319.0,167.0,1.0,0,0
01750,2025-12-04,,,,,,,0,,,,,2025-12-02,329690000.0,1800000000.0,18.3161,18.3161,9984000.0,167.0,0.5,0,0
08283,2025-12-04,,,,,,,0,,,,,2025-12-02,35754373.0,345600000.0,10.3456,10.3456,5764180.0,167.0,1.0,0,0
01239,2025-12-04,,,,,,,0,,,,,2025-12-02,120870488.0,434017926.0,27.8492,27.8492,2808850.0,167.0,0.5,0,0
08326,2025-12-04,,,,,,,0,,,,,2025-12-02,1085683715.0,1227000000.0,88.4828,88.4828,8816260.0,167.0,0.5,0,0
