group,code5,scan_date,go_60,consolidation_60,placing_60,rights_60,go_120,consolidation_120,placing_120,rights_120,go_180,consolidation_180,placing_180,rights_180
baseline,00632,2025-10-10,0,0,0,0,0,0,0,0,0,0,0,0
signal,00145,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,00197,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,00298,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,00848,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,01082,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,01163,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,01591,2025-10-13,0,0,0,1,0,0,0,1,0,0,0,1
signal,01727,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,02110,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,02370,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,02623,2025-10-13,1,0,0,0,1,0,0,1,1,0,0,1
signal,02680,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,08268,2025-10-13,0,0,0,0,0,0,0,0,0,0,1,0
signal,08360,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,08413,2025-10-13,1,0,0,0,1,0,0,0,1,0,0,0
signal,08456,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01856,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01419,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08365,2025-10-13,0,0,1,0,0,0,1,0,0,0,1,0
baseline,08238,2025-10-13,0,0,1,1,0,0,1,1,0,0,1,1
baseline,00690,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00417,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00169,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00227,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00632,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00698,2025-10-13,0,0,0,0,0,0,0,0,0,0,0,0
signal,00164,2025-10-14,0,0,0,0,0,0,0,0,0,0,1,0
signal,00244,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,00601,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,00672,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,00913,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,00938,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,00989,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,01355,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,01596,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,01742,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,01937,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,01945,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,01959,2025-10-14,0,0,0,0,1,0,0,0,1,0,0,0
signal,02227,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,06839,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,08103,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01623,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00169,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08232,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00139,2025-10-14,0,0,0,0,0,0,1,0,0,0,1,0
baseline,03302,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01147,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08219,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01351,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00936,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01850,2025-10-14,0,0,0,0,0,0,0,0,0,0,0,0
signal,00065,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,00092,2025-10-15,0,0,0,0,0,0,1,0,0,0,1,0
signal,00096,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,00146,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,00391,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,00471,2025-10-15,0,0,0,1,0,0,0,1,0,0,0,1
signal,00677,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,00684,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,00848,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,00970,2025-10-15,0,0,0,0,0,0,1,0,0,0,1,0
signal,01162,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
signal,01751,2025-10-15,0,0,1,0,0,0,1,0,0,0,1,1
signal,01823,2025-10-15,0,0,0,0,0,0,1,0,0,0,1,0
signal,01826,2025-10-15,0,0,0,0,0,0,1,0,0,0,1,0
signal,01959,2025-10-15,0,0,0,0,1,0,0,0,1,0,0,0
signal,02325,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08305,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00831,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01180,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00876,2025-10-15,0,0,0,0,0,0,0,0,0,1,1,0
baseline,01856,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02203,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00672,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00723,2025-10-15,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01413,2025-10-15,0,1,1,0,0,1,1,0,0,1,1,0
baseline,02625,2025-10-15,0,0,1,0,0,0,1,0,0,0,1,0
signal,01751,2025-10-16,0,0,1,0,0,0,1,0,0,0,1,1
signal,01971,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
signal,02330,2025-10-16,0,0,1,0,0,0,1,0,0,0,1,0
signal,06188,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
signal,06830,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
signal,08120,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
signal,08321,2025-10-16,0,0,1,0,0,0,1,0,0,0,1,0
baseline,08611,2025-10-16,0,0,0,0,0,0,0,1,0,0,0,1
baseline,02325,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline,06162,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01652,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01725,2025-10-16,0,0,1,0,0,0,1,0,0,0,1,0
baseline,00328,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,1
baseline,01150,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01147,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02625,2025-10-16,0,0,1,0,0,0,1,0,0,0,1,0
baseline,08521,2025-10-16,0,0,0,0,0,0,0,0,0,0,0,0
signal,00844,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
signal,01025,2025-10-17,0,0,0,1,0,0,0,1,0,0,0,1
signal,01130,2025-10-17,0,0,1,0,0,0,1,0,0,0,1,0
signal,01273,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01468,2025-10-17,0,0,0,0,0,0,0,0,0,1,1,0
baseline,01942,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline,03302,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00929,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02369,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00591,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00235,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01870,2025-10-17,0,0,1,0,0,0,1,0,0,0,1,0
baseline,06830,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02312,2025-10-17,0,0,0,0,0,0,0,0,0,0,0,0
signal,00280,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
signal,00610,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
signal,01028,2025-10-20,0,0,1,0,0,0,1,0,0,0,1,0
signal,01400,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
signal,01792,2025-10-20,0,1,0,0,0,1,1,0,0,1,1,0
signal,08321,2025-10-20,0,0,1,0,0,0,1,0,0,0,1,0
signal,08612,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
baseline,06885,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00519,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01147,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00399,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00875,2025-10-20,0,0,0,0,0,0,0,0,0,0,1,0
baseline,00256,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08178,2025-10-20,0,0,1,0,0,0,1,0,0,0,1,0
baseline,01987,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02322,2025-10-20,0,0,1,0,0,0,1,0,0,0,1,0
baseline,06119,2025-10-20,0,0,0,0,0,0,0,0,0,0,0,0
signal,01218,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,01225,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,01265,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,01327,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,01442,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,01715,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,01753,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,01792,2025-10-21,0,1,0,0,0,1,1,0,0,1,1,0
signal,01867,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,02107,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,02147,2025-10-21,0,1,0,0,0,1,1,0,0,1,1,0
signal,02393,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,02505,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,08118,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,08275,2025-10-21,0,0,1,0,0,0,1,0,0,0,1,0
signal,08481,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01856,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00334,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00536,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01959,2025-10-21,1,0,0,0,1,0,0,0,1,0,0,0
baseline,00922,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline,06610,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline,06182,2025-10-21,1,0,0,0,1,0,0,0,1,0,0,0
baseline,00610,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08087,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00355,2025-10-21,0,0,0,0,0,0,0,0,0,0,0,0
signal,00422,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
signal,00465,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
signal,01253,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
signal,01540,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
signal,01867,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
signal,02358,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
signal,02377,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
signal,02389,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
signal,08153,2025-10-22,0,0,0,1,0,0,0,1,0,0,1,1
signal,08460,2025-10-22,0,0,1,0,0,0,1,0,0,0,1,0
baseline,08350,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00723,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01870,2025-10-22,0,0,1,0,0,0,1,0,0,0,1,0
baseline,01792,2025-10-22,0,1,0,0,0,1,1,0,0,1,1,0
baseline,08549,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01950,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08087,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01097,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01850,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00328,2025-10-22,0,0,0,0,0,0,0,0,0,0,0,1
signal,00138,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,00571,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,00726,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,00897,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,01449,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,01679,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,01690,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,01850,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,01894,2025-10-23,0,1,0,1,0,1,0,1,0,1,0,1
signal,08368,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,08460,2025-10-23,0,0,1,0,0,0,1,0,0,0,1,0
baseline,01865,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01097,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08029,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01522,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02132,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01751,2025-10-23,0,0,1,0,0,0,1,0,0,0,1,1
baseline,08507,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,1
baseline,02167,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01753,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01400,2025-10-23,0,0,0,0,0,0,0,0,0,0,0,0
signal,00726,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
signal,00834,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
signal,01259,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
signal,01265,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
signal,01429,2025-10-24,0,0,0,0,1,0,0,0,1,0,0,0
signal,01459,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
signal,01703,2025-10-24,0,0,0,0,0,0,0,0,0,0,1,0
signal,01757,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01725,2025-10-24,0,0,1,0,0,0,1,0,0,0,1,0
baseline,06908,2025-10-24,0,0,1,0,0,0,1,0,0,0,1,0
baseline,00804,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline,06918,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00821,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00632,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08191,2025-10-24,0,0,0,0,0,0,1,0,0,0,1,1
baseline,00591,2025-10-24,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00139,2025-10-24,0,0,0,0,0,0,1,0,0,0,1,0
baseline,01751,2025-10-24,0,0,1,0,0,0,1,0,0,0,1,1
signal,00894,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,01010,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,01399,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,01416,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,01703,2025-10-27,0,0,0,0,0,0,0,0,0,0,1,0
signal,01942,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,02107,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,02288,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,02326,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,03919,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,08123,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,08385,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,08392,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,09929,2025-10-27,1,0,0,0,1,0,0,0,1,0,0,0
baseline,02322,2025-10-27,0,0,1,0,0,0,1,0,0,0,1,0
baseline,01991,2025-10-27,0,0,0,0,0,0,0,1,0,0,0,1
baseline,00169,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01739,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01753,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01097,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02167,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01751,2025-10-27,0,0,1,0,0,0,1,0,0,0,1,1
baseline,00953,2025-10-27,0,0,0,0,0,0,1,0,0,0,1,0
baseline,02369,2025-10-27,0,0,0,0,0,0,0,0,0,0,0,0
signal,00040,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,00205,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,00472,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,00915,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,01079,2025-10-28,0,0,1,0,0,0,1,0,0,0,1,0
signal,01163,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,01443,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,01577,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,01622,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,01777,2025-10-28,0,0,0,0,0,0,0,0,0,1,0,0
signal,01980,2025-10-28,1,0,0,0,1,0,0,0,1,0,0,0
signal,01985,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
signal,08050,2025-10-28,0,1,0,0,0,1,0,0,0,1,0,0
baseline,00256,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00199,2025-10-28,0,0,1,0,0,0,1,0,0,0,1,0
baseline,00474,2025-10-28,0,0,0,0,0,0,1,0,0,0,1,0
baseline,00876,2025-10-28,0,0,0,0,0,0,0,0,0,1,1,0
baseline,01468,2025-10-28,0,0,0,0,0,0,0,0,0,1,1,0
baseline,01865,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08507,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,1
baseline,06918,2025-10-28,0,0,0,0,0,0,0,0,0,0,0,0
baseline,06182,2025-10-28,1,0,0,0,1,0,0,0,1,0,0,0
baseline,00471,2025-10-28,0,0,0,1,0,0,0,1,0,0,0,1
signal,00351,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,00367,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,00381,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,00865,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,01010,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,01116,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,01226,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,01282,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,01869,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,02223,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,02433,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,02497,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,02516,2025-10-30,0,0,1,0,0,0,1,0,0,0,1,0
signal,03860,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,08007,2025-10-30,0,0,0,0,0,0,0,0,0,0,1,0
signal,08021,2025-10-30,0,0,0,0,0,1,0,1,0,1,0,1
signal,08072,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,08326,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,08535,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08549,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00464,2025-10-30,0,0,1,0,0,0,1,0,0,0,1,0
baseline,01878,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00643,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01757,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01397,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00169,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01425,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01429,2025-10-30,0,0,0,0,1,0,0,0,1,0,0,0
baseline,00929,2025-10-30,0,0,0,0,0,0,0,0,0,0,0,0
signal,00065,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
signal,00432,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
signal,00727,2025-10-31,0,0,0,1,0,0,0,1,0,0,0,1
signal,01134,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
signal,01282,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
signal,01319,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
signal,01393,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
signal,01613,2025-10-31,0,0,0,0,0,0,0,0,0,0,1,0
signal,01652,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
signal,02227,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
signal,03626,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00169,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02680,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02350,2025-10-31,0,0,0,0,0,0,1,0,0,0,1,0
baseline,01850,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00139,2025-10-31,0,0,0,0,0,0,1,0,0,0,1,0
baseline,01468,2025-10-31,0,0,0,0,0,0,0,0,0,1,1,0
baseline,02503,2025-10-31,0,0,1,0,0,0,1,0,0,0,1,1
baseline,00640,2025-10-31,0,0,1,0,0,0,1,0,0,0,1,0
baseline,00361,2025-10-31,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08007,2025-10-31,0,0,0,0,0,0,0,0,0,0,1,0
signal,00149,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,00164,2025-11-03,0,0,0,0,0,0,0,0,0,0,1,0
signal,00320,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,00348,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,00582,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,00616,2025-11-03,0,0,1,0,0,0,1,0,0,0,1,0
signal,01075,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,01134,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,01284,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,01327,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,01393,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,01622,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,01653,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,01692,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,01738,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,02415,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,08282,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,08456,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,08500,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,08502,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01025,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08305,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02358,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline,02312,2025-11-03,0,0,0,0,0,0,0,0,0,0,1,0
baseline,03626,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline,01745,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08507,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,1
baseline,00065,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00698,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00723,2025-11-03,0,0,0,0,0,0,0,0,0,0,0,0
signal,00065,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,00209,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,00413,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,00713,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,01170,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,01290,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,01722,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,02110,2025-11-04,0,0,0,0,0,0,0,0,0,0,1,0
signal,02187,2025-11-04,0,0,0,0,0,0,1,0,0,0,1,0
signal,02405,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,03708,2025-11-04,0,1,0,0,0,1,0,0,0,1,0,0
signal,08217,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,08227,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,08282,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,08340,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00464,2025-11-04,0,0,1,0,0,0,1,0,0,0,1,0
baseline,02312,2025-11-04,0,0,0,0,0,0,0,0,0,0,1,0
baseline,01468,2025-11-04,0,0,0,0,0,0,0,0,0,1,1,0
baseline,01226,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline,08547,2025-11-04,0,0,1,0,0,0,1,1,0,0,1,1
baseline,02625,2025-11-04,0,0,1,0,0,0,1,0,0,0,1,0
baseline,08472,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00616,2025-11-04,0,0,1,0,0,0,1,0,0,0,1,0
baseline,03302,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
baseline,00149,2025-11-04,0,0,0,0,0,0,0,0,0,0,0,0
signal,00379,2025-11-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,00704,2025-11-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,00969,2025-11-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,01130,2025-11-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,01402,2025-11-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,02122,2025-11-05,0,0,0,0,0,0,0,0,0,0,0,0
signal,08021,2025-11-05,0,0,0,0,0,1,0,1,0,1,0,1
signal,08227,2025-11-05,0,0,0,0,0,0,0,0,0,0,0,0
