code5,name,scan_date,appearance_seq,days_since_first,entry_close,entry_intraday,entry_intraday_note,price_missing,days_available,ret_t5,ret_t10,ret_t20,ret_t60,max_ret_20,min_ret_20,ret_t5_est,ret_t10_est,ret_t20_est,ret_t60_est,max_ret_20_est,min_ret_20_est,has_capital_action,fu_go,fu_rights,fu_placing,fu_consolidation,fu_cb,first_action_type,first_action_days,mcap,ratio,turnover_to_mcap,has_broker_shot,ccass_asof_date,ccass_top10_pct,ccass_top5_pct,ccass_top10_delta,ccass_window_days,ccass_suspect_denominator,concentration_rising,hd_top10_pct_of_ccass,hd_asof_date,hd_top10_delta,dump_asof_date,dump_c10_shares,dump_issued_shares,dump_top10_pct_of_issued,dump_top10_pct_of_issued_raw,dump_top10_delta_shares,dump_window_days,dump_concentration_rising,dump_corp_action_in_window,dump_issued_missing,dump_top10_x_appearance,dump_top10_x_mcap,board,recurrence,prior_go_365d,prior_rights_365d,prior_rights_180d,prior_placing_365d,prior_placing_180d,prior_consolidation_365d,prior_consolidation_180d,prior_change_of_control,feature_cutoff,led_to_go_180d,led_to_perform,led_to_rights_180d
01132,橙天嘉禾,2025-08-19,2,50,0.075,0.075,eod_proxy,0,259,6.6667,0.0,13.3333,-4.0,28.0,-6.6667,0,0,0,0,0,0,0,0,0,0,0,0,,,209975179.0,69.76,3.37,0,,,,,,,,,,,2025-08-15,2301732599.0,2799669050.0,82.2145,82.2145,-3436500.0,93.0,0.5,0,0,>=60%×2,>=60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-08-19,0,False,0
01132,橙天嘉禾,2025-09-04,3,66,0.096,0.096,eod_proxy,0,247,-4.1667,-14.5833,-14.5833,-25.0,-2.0833,-21.875,0,0,0,0,0,0,0,0,0,0,0,0,,,268768229.0,10.65,2.27,0,,,,,,,,,,,2025-09-02,2308402599.0,2799669050.0,82.4527,82.4527,3233500.0,105.0,0.5,0,0,>=60%×3-4,>=60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-09-04,0,False,0
01132,橙天嘉禾,2026-03-20,4,263,0.065,0.065,eod_proxy,0,115,-3.0769,0.0,-10.7692,0.0,1.5385,-10.7692,0,0,0,0,0,0,0,0,0,0,0,0,,,181978488.0,15.77,0.65,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-20,0,False,0
01132,橙天嘉禾,2026-07-16,5,381,0.081,0.081,eod_proxy,0,38,-6.1728,-1.2346,-3.7037,,2.4691,-6.1728,0,0,0,0,0,0,0,0,0,0,0,0,,,226773193.0,17.26,0.29,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-16,0,,0
01132,橙天嘉禾,2026-08-19,6,415,0.11,0.11,eod_proxy,0,14,-1.8182,-12.7273,,,7.2727,-20.9091,0,0,0,0,0,0,0,0,0,0,0,0,,,307963596.0,19.52,0.45,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-19,0,,0
01134,恆發光學,2025-09-05,1,0,0.18,0.18,eod_proxy,0,246,1.1111,-3.8889,3.8889,23.3333,3.8889,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,,,90000000.0,10.5,0.61,0,,,,,,,,,,,2025-09-03,189424450.0,500000000.0,37.8849,37.8849,2872000.0,106.0,0.5,0,0,20-40%×1,20-40%×<1億,,0,0,0,0,0,0,0,0,0,2025-09-05,0,True,0
01134,恆發光學,2025-10-31,2,56,0.194,0.194,eod_proxy,0,209,,,67.5258,15.9794,,,0,0,0,0,0,0,0,0,0,0,0,0,,,97000000.0,15.02,0.52,0,,,,,,,,,,,2025-10-28,190416450.0,500000000.0,38.0833,38.0833,3864000.0,143.0,0.5,0,0,20-40%×2,20-40%×<1億,,1,0,0,0,0,0,0,0,0,2025-10-31,0,True,0
01134,恆發光學,2025-11-03,3,59,0.325,0.325,eod_proxy,0,208,,,,-27.6923,,,0,0,0,0,0,0,0,0,0,0,0,0,,,162500000.0,42.52,2.22,0,,,,,,,,,,,2025-10-30,189948450.0,500000000.0,37.9897,37.9897,3396000.0,144.0,0.5,0,0,20-40%×3-4,20-40%×1-3億,,1,0,0,0,0,0,0,0,0,2025-11-03,0,False,0
01134,恆發光學,2026-06-18,4,286,0.385,0.385,eod_proxy,0,56,-11.6883,-16.8831,-14.2857,,-6.4935,-18.1818,0,0,0,0,0,0,0,0,0,0,0,0,,,192500000.0,249.37,10.62,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-18,0,,0
01134,恆發光學,2026-07-29,5,327,0.335,0.335,eod_proxy,0,29,-16.4179,-31.3433,-33.1343,,0.0,-33.7313,0,0,0,0,0,0,0,0,0,0,0,0,,,167500000.0,244.82,2.72,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-29,0,,0
01141,民銀資本,2025-07-10,1,0,0.69,0.69,eod_proxy,0,287,10.1449,0.0,-7.2464,71.0145,23.1884,-7.2464,0,0,0,0,0,0,0,0,0,0,0,0,,,756908398.0,17.64,1.08,0,,,,,,,,,,,2025-07-08,380527554.0,1096968693.0,34.689,34.689,3539505.0,65.0,0.5,0,0,20-40%×1,20-40%×3-10億,,0,0,0,0,0,0,0,0,0,2025-07-10,0,True,0
01141,民銀資本,2025-07-11,2,1,0.74,0.74,eod_proxy,0,286,-6.7568,-5.4054,-10.8108,87.8378,14.8649,-13.5135,0,0,0,0,0,0,0,0,0,0,0,0,,,811756833.0,13.26,1.85,0,,,,,,,,,,,2025-07-09,380433554.0,1096968693.0,34.6804,34.6804,3445505.0,66.0,0.5,0,0,20-40%×2,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-07-11,0,True,0
01141,民銀資本,2026-01-13,3,187,0.87,0.87,eod_proxy,0,160,12.6437,39.0805,72.4138,114.9425,72.4138,3.4483,0,0,0,0,0,0,0,0,0,0,0,0,,,954362763.0,116.67,4.8,1,,,,,,,,,,,2025-12-24,374033152.0,1096968693.0,34.097,34.097,-2954897.0,183.0,0.5,0,0,20-40%×3-4,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2026-01-13,0,True,0
01145,勇利投資,2026-04-27,1,0,0.135,0.135,eod_proxy,0,92,19.2593,14.8148,10.3704,8.8889,20.7407,3.7037,0,0,0,0,0,0,0,0,0,0,0,0,,,148189982.0,15.5,0.39,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-04-27,0,True,0
01146,匯成國際控股,2026-02-13,1,0,0.028,0.028,eod_proxy,0,137,-7.1429,-10.7143,25.0,42.8571,28.5714,-10.7143,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,102.0,99272600.0,23.43,1.51,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-02-13,0,True,0
01146,匯成國際控股,2026-05-15,2,91,0.041,0.041,eod_proxy,0,79,4.878,31.7073,34.1463,43.9024,53.6585,-2.439,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,11.0,145363450.0,12.03,0.6,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-15,0,True,0
01147,伊登軟件,2026-02-26,1,0,0.137,0.137,eod_proxy,0,131,-18.9781,-16.0584,-8.7591,10.9489,3.6496,-18.9781,0,0,0,0,0,0,0,0,0,0,0,0,,,280157787.0,15.46,2.63,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-02-26,0,True,0
01147,伊登軟件,2026-03-19,2,21,0.142,0.142,eod_proxy,0,116,-11.9718,-20.4225,-9.8592,9.1549,-2.1127,-21.831,0,0,0,0,0,0,0,0,0,0,0,0,,,290382524.0,38.95,4.02,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-19,0,True,0
01148,新晨動力,2025-09-19,1,0,0.3,0.3,eod_proxy,0,236,25.0,0.0,1.6667,11.6667,48.3333,-3.3333,0,0,0,0,0,0,0,0,0,0,0,0,,,384663538.0,11.99,0.96,0,,,,,,,,,,,2025-09-17,310736060.0,1282211794.0,24.2344,24.2344,-2311000.0,116.0,0.5,0,0,20-40%×1,20-40%×3-10億,,0,0,0,0,0,0,0,0,0,2025-09-19,0,True,0
01148,新晨動力,2025-09-22,2,3,0.445,0.445,eod_proxy,0,235,-14.6067,-34.8315,-31.4607,-25.8427,-7.8652,-34.8315,0,0,0,0,0,0,0,0,0,0,0,0,,,570584248.0,22.21,2.56,0,,,,,,,,,,,2025-09-18,310809060.0,1282211794.0,24.2401,24.2401,-2238000.0,117.0,0.5,0,0,20-40%×2,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-09-22,0,False,0
01148,新晨動力,2026-01-06,3,109,0.355,0.355,eod_proxy,0,165,-2.8169,-4.2254,-4.2254,-25.3521,0.0,-9.8592,0,0,0,0,0,0,0,0,0,0,0,0,,,455185187.0,15.5,0.22,0,,,,,,,,,,,2025-12-24,312012325.0,1282211794.0,24.3339,24.3339,-1034735.0,183.0,0.5,0,0,20-40%×3-4,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2026-01-06,0,False,0
01150,米蘭站,2025-06-26,1,0,0.164,0.164,eod_proxy,0,296,-7.3171,-1.2195,-8.5366,89.0244,8.5366,-14.6341,0,0,0,0,0,0,0,0,0,0,0,0,,,173337611.0,15.41,0.4,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2025-06-26,0,True,0
01150,米蘭站,2025-08-29,2,64,0.22,0.22,eod_proxy,0,251,56.8182,56.8182,34.0909,-31.3636,75.0,2.7273,0,0,0,0,0,0,0,0,0,0,0,0,,,232526063.0,10.9,0.46,0,,,,,,,,,,,2025-08-27,890234714.0,1056936650.0,84.2278,84.2278,-3971500.0,101.0,0.5,0,0,>=60%×2,>=60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-08-29,0,False,0
01150,米蘭站,2025-09-01,3,67,0.226,0.226,eod_proxy,0,250,70.354,50.4425,19.469,-36.2832,70.354,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,238867683.0,13.94,1.21,0,,,,,,,,,,,2025-08-28,889734714.0,1056936650.0,84.1805,84.1805,-4471500.0,102.0,0.5,0,0,>=60%×3-4,>=60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-09-01,0,False,0
01150,米蘭站,2025-09-04,4,70,0.34,0.34,eod_proxy,0,247,-17.6471,-8.8235,-25.0,-54.4118,13.2353,-30.2941,0,0,0,0,0,0,0,0,0,0,0,0,,,359358461.0,26.8,5.31,0,,,,,,,,,,,2025-09-02,888458342.0,1056936650.0,84.0598,84.0598,-5747872.0,105.0,0.5,0,0,>=60%×3-4,>=60%×3-10億,,1,0,0,0,0,0,0,0,0,2025-09-04,0,False,0
01153,佳源服務,2025-08-18,1,0,0.52,0.52,eod_proxy,0,260,-7.6923,-5.7692,-4.8077,-28.8462,-1.9231,-14.4231,0,0,0,0,0,0,0,0,0,0,0,0,,,349548680.0,15.33,0.18,0,,,,,,,,,,,2025-08-14,573085751.0,672209000.0,85.2541,85.2541,9644385.0,92.0,1.0,0,0,>=60%×1,>=60%×3-10億,,0,0,0,0,0,0,0,0,0,2025-08-18,0,False,0
01153,佳源服務,2025-09-09,2,22,0.5,0.5,eod_proxy,0,244,0.0,0.0,-3.0,-20.0,4.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,,,336104500.0,42.95,0.58,0,,,,,,,,,,,2025-09-05,571982751.0,672209000.0,85.09,85.09,8541385.0,108.0,1.0,0,0,>=60%×2,>=60%×3-10億,,1,0,0,0,0,0,0,0,0,2025-09-09,0,False,0
01153,佳源服務,2025-12-09,3,113,0.39,0.39,eod_proxy,0,182,2.5641,16.6667,15.3846,5.1282,33.3333,-12.8205,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,127.0,262161510.0,11.51,0.24,0,,,,,,,,,,,2025-12-05,571386690.0,672209000.0,85.0013,85.0013,7945324.0,170.0,1.0,0,0,>=60%×3-4,>=60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-12-09,0,True,0
01153,佳源服務,2026-04-16,4,241,0.33,0.33,eod_proxy,0,99,4.5455,-7.5758,15.1515,6.0606,15.1515,-7.5758,0,0,0,0,0,0,0,0,0,0,0,0,,,221828970.0,13.3,0.38,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,1,0,0,0,2026-04-16,0,True,0
01156,CHINANEWENERGY,2025-09-01,1,0,0.128,0.128,eod_proxy,0,250,37.5,21.0938,18.75,-17.9688,46.0938,9.375,0,0,0,0,0,0,0,0,0,0,0,0,,,90586967.0,15.25,0.58,0,,,,,,,,,,,2025-08-28,416381760.0,707710677.0,58.835,58.835,4242227.0,102.0,0.5,0,0,40-60%×1,40-60%×<1億,,0,0,0,0,0,0,0,0,0,2025-09-01,0,False,0
01156,CHINANEWENERGY,2025-09-02,2,1,0.165,0.165,eod_proxy,0,249,-0.6061,-7.2727,-7.8788,-35.7576,13.3333,-15.1515,0,0,0,0,0,0,0,0,0,0,0,0,,,116772262.0,12.25,0.91,0,,,,,,,,,,,2025-08-29,416301760.0,707710677.0,58.8237,58.8237,4162227.0,103.0,0.5,0,0,40-60%×2,40-60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-09-02,0,False,0
01156,CHINANEWENERGY,2026-01-12,3,133,0.227,0.227,eod_proxy,0,161,0.4405,7.489,-15.859,-11.8943,7.9295,-15.859,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,164.0,160650324.0,11.29,0.68,0,,,,,,,,,,,2025-12-24,415447383.0,707710677.0,58.703,58.703,3307850.0,183.0,0.5,0,0,40-60%×3-4,40-60%×1-3億,,1,0,0,0,0,0,0,0,0,2026-01-12,0,False,0
01156,CHINANEWENERGY,2026-03-18,4,198,0.22,0.22,eod_proxy,0,117,-12.2727,-5.0,-7.2727,1.3636,0.0,-12.2727,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,99.0,155696349.0,10.97,0.52,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-18,0,True,0
01156,CHINANEWENERGY,2026-06-26,5,298,0.238,0.238,eod_proxy,0,51,-7.563,0.0,26.0504,,34.4538,-7.563,0,0,0,0,0,0,0,0,0,0,0,0,,,168435141.0,25.6,1.73,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,1,0,0,0,2026-06-26,0,,0
01156,CHINANEWENERGY,2026-07-16,6,318,0.32,0.32,eod_proxy,0,38,-9.375,-9.375,-14.0625,,-1.5625,-14.0625,0,0,0,0,0,0,0,0,0,0,0,0,,,226467417.0,39.31,2.38,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,1,0,0,0,2026-07-16,0,,0
01159,智數科技集團,2026-01-06,1,0,2.32,2.32,eod_proxy,0,165,-0.8621,-5.1724,-8.1897,20.6897,3.4483,-12.931,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,147.0,329107031.0,18.81,0.25,0,,,,,,,,,,,2025-12-24,89965710.0,141856479.0,63.4202,63.4202,46419952.0,183.0,1.0,0,0,>=60%×1,>=60%×3-10億,,0,0,0,0,0,0,0,0,0,2026-01-06,0,True,0
01159,智數科技集團,2026-03-13,2,66,3.25,3.25,eod_proxy,0,120,0.6154,-6.1538,-23.6923,-15.3846,9.8462,-23.6923,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,81.0,461033557.0,14.0,0.75,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-13,0,False,0
01160,金石資本集團,2025-07-10,1,0,0.147,0.147,eod_proxy,0,287,29.2517,42.8571,117.6871,185.7143,117.6871,9.5238,0,0,0,0,0,0,0,0,0,0,0,0,,,34878874.0,407.46,1.57,0,,,,,,,,,,,2025-07-08,214810458.0,237271250.0,90.5337,90.5337,0.0,65.0,0.5,0,0,>=60%×1,>=60%×<1億,,0,0,0,0,0,0,0,0,0,2025-07-10,0,True,0
01160,金石資本集團,2026-07-03,2,358,0.35,0.35,eod_proxy,0,47,11.4286,14.2857,14.2857,,14.2857,0.0,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,46.0,83044938.0,44.4,3.64,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-03,0,,0
01160,金石資本集團,2026-07-21,3,376,0.4,0.4,eod_proxy,0,35,0.0,0.0,20.0,,20.0,-23.75,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,28.0,94908500.0,25.97,8.6,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-21,0,,0
01160,金石資本集團,2026-09-07,4,424,0.4,0.4,eod_proxy,0,1,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,94908500.0,80.0,0.67,0,2026-09-03,92.84,78.38,0.0,5.0,0.0,0.5,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,1,0,0,0,2026-09-07,0,,0
01161,奧思集團,2026-02-27,1,0,0.9,0.9,eod_proxy,0,130,0.0,-1.1111,1.1111,26.6667,3.3333,-2.2222,0,0,0,0,0,0,0,0,0,0,0,0,,,612497488.0,16.38,0.4,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-02-27,0,True,0
01161,奧思集團,2026-05-19,2,81,1.04,1.04,eod_proxy,0,77,4.8077,11.5385,12.5,36.5385,13.4615,-2.8846,0,0,0,0,0,0,0,0,0,0,0,0,,,707774875.0,14.66,0.17,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-19,0,True,0
01162,瑩嵐集團,2025-09-08,1,0,0.25,0.25,eod_proxy,0,245,-0.4,-2.4,-7.6,-19.6,0.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,,,150000000.0,16.13,2.55,0,,,,,,,,,,,2025-09-04,162267020.0,600000000.0,27.0445,27.0445,-3000000.0,107.0,0.5,0,0,20-40%×1,20-40%×1-3億,,0,0,0,0,0,0,0,0,0,2025-09-08,0,False,0
01162,瑩嵐集團,2025-10-15,2,37,0.22,0.22,eod_proxy,0,220,4.0909,-1.8182,-5.4545,-11.3636,5.9091,-9.0909,0,0,0,0,0,0,0,0,0,0,0,0,,,132000000.0,38.61,2.41,0,,,,,,,,,,,2025-10-13,162147020.0,600000000.0,27.0245,27.0245,-3120000.0,132.0,0.5,0,0,20-40%×2,20-40%×1-3億,,1,0,0,0,0,0,0,0,0,2025-10-15,0,False,0
01162,瑩嵐集團,2025-12-29,3,112,0.198,0.198,eod_proxy,0,170,1.0101,-1.5152,-4.5455,-11.6162,1.0101,-6.5657,0,0,0,0,0,0,0,0,0,0,0,0,,,118800000.0,10.55,3.52,0,,,,,,,,,,,2025-12-23,166651020.0,600000000.0,27.7752,27.7752,1384000.0,182.0,0.5,0,0,20-40%×3-4,20-40%×1-3億,,1,0,0,0,0,0,0,0,0,2025-12-29,0,False,0
01162,瑩嵐集團,2026-05-27,4,261,0.206,0.206,eod_proxy,0,72,-6.7961,-11.165,-14.0777,21.3592,-2.9126,-14.0777,0,0,0,0,0,0,0,0,0,0,0,0,,,123600000.0,12.36,2.32,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-27,0,True,0
01162,瑩嵐集團,2026-06-30,5,295,0.189,0.189,eod_proxy,0,49,4.2328,-0.5291,-1.0582,,4.2328,-4.7619,0,0,0,0,0,0,0,0,0,0,0,0,,,113400000.0,15.95,4.04,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-30,0,,0
01163,虎視傳媒,2025-10-13,1,0,0.133,0.133,eod_proxy,0,222,-0.7519,-3.0075,-5.2632,34.5865,2.2556,-13.5338,0,0,0,0,0,0,0,0,0,0,0,0,,,119221200.0,54.6,0.44,0,,,,,,,,,,,2025-10-09,385317500.0,896400000.0,42.985,42.985,-126152500.0,130.0,0.0,0,0,40-60%×1,40-60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-10-13,0,True,0
01163,虎視傳媒,2025-10-28,2,15,0.122,0.122,eod_proxy,0,211,3.2787,3.2787,22.1311,27.8689,22.1311,-5.7377,0,0,0,0,0,0,0,0,0,0,0,0,,,109360800.0,679.0,1.3,0,,,,,,,,,,,2025-10-24,385272500.0,896400000.0,42.98,42.98,-126197500.0,141.0,0.0,0,0,40-60%×2,40-60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-10-28,0,True,0
01163,虎視傳媒,2025-11-21,3,39,0.117,0.117,eod_proxy,0,194,29.0598,52.9915,45.2991,30.7692,62.3932,9.4017,0,0,0,0,0,0,0,0,0,0,0,0,,,104878800.0,48.49,3.08,0,,,,,,,,,,,2025-11-19,385205000.0,896400000.0,42.9724,42.9724,-126265000.0,158.0,0.0,0,0,40-60%×3-4,40-60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-11-21,0,True,0
01163,虎視傳媒,2026-02-03,4,113,0.157,0.157,eod_proxy,0,145,1.9108,-3.8217,7.6433,19.1083,20.3822,-3.8217,0,0,0,0,0,0,0,0,0,0,0,0,,,140734800.0,514.62,2.52,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-02-03,0,True,0
01165,順風清潔能源,2025-07-03,1,0,0.021,0.021,eod_proxy,0,96,23.8095,19.0476,14.2857,14.2857,42.8571,4.7619,0,0,0,0,0,0,0,0,0,0,0,0,,,106729885.0,17.76,1.18,0,,,,,,,,,,,2025-06-30,3204631111.0,5082375490.0,63.0538,63.0538,-27376273.0,60.0,0.5,0,0,>=60%×1,>=60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-07-03,0,True,0
01166,星凱控股,2025-12-04,1,0,0.46,0.46,eod_proxy,0,185,13.0435,15.2174,65.2174,34.7826,82.6087,5.4348,0,0,0,0,0,0,0,0,0,0,0,0,,,65534644.0,22.12,1.54,1,,,,,,,,,,,2025-12-02,104156351.0,142466617.0,73.1093,73.1093,-4537052.0,167.0,0.0,0,0,>=60%×1,>=60%×<1億,,0,0,0,0,0,0,0,0,0,2025-12-04,0,True,0
01166,星凱控股,2025-12-23,2,19,0.74,0.74,eod_proxy,0,172,12.1622,13.5135,1.3514,-29.7297,17.5676,-5.4054,0,0,0,0,0,0,0,0,0,0,0,0,,,105425297.0,42.66,1.52,1,,,,,,,,,,,2025-12-19,105601230.0,142466617.0,74.1235,74.1235,-3092173.0,180.0,0.0,0,0,>=60%×2,>=60%×1-3億,,1,0,0,0,0,0,0,0,0,2025-12-23,0,False,0
01166,星凱控股,2026-02-09,3,67,0.71,0.71,eod_proxy,0,141,-7.0423,-14.0845,-16.9014,-58.4507,1.4085,-16.9014,0,0,0,0,0,0,0,0,0,0,0,0,,,101151298.0,14.42,10.62,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-02-09,0,False,0
01166,星凱控股,2026-03-24,4,110,0.57,0.57,eod_proxy,0,113,-12.2807,-13.1579,12.2807,-69.8246,12.2807,-14.0351,0,0,0,0,0,0,0,0,0,0,0,0,,,81205972.0,168.46,1.75,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-24,0,False,0
01166,星凱控股,2026-04-30,5,147,0.38,0.38,eod_proxy,0,89,-36.0526,-28.9474,-39.7368,-50.2632,-7.8947,-43.9474,0,0,0,0,0,0,0,0,0,0,0,0,,,54137314.0,29.24,41.84,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-30,0,False,0
01166,星凱控股,2026-07-29,6,237,0.189,0.189,eod_proxy,0,29,-2.1164,3.1746,3.7037,,10.582,-2.1164,0,0,0,0,0,0,0,0,0,0,0,0,,,26926191.0,81.92,3.43,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-29,0,,0
01166,星凱控股,2026-07-30,7,238,0.202,0.202,eod_proxy,0,28,-8.4158,-3.4653,-10.8911,,3.4653,-10.8911,0,0,0,0,0,0,0,0,0,0,0,0,,,28778257.0,14.08,5.05,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-30,0,,0
01170,信星集團,2025-07-24,1,0,0.54,0.54,eod_proxy,0,277,-3.7037,-3.7037,-5.5556,-12.963,0.0,-7.4074,0,0,0,0,0,0,0,0,0,0,0,0,,,360179700.0,20.45,0.25,0,,,,,,,,,,,2025-07-22,261084467.0,666999445.0,39.1431,39.1431,-22290070.0,75.0,0.0,0,0,20-40%×1,20-40%×3-10億,,0,0,0,0,0,0,0,0,0,2025-07-24,0,False,0
01170,信星集團,2025-09-30,2,68,0.48,0.48,eod_proxy,0,229,-2.0833,0.0,-2.0833,8.3333,2.0833,-2.0833,0,0,0,0,0,0,0,0,0,0,0,0,,,320159734.0,29.76,0.37,0,,,,,,,,,,,2025-09-26,257104467.0,666999445.0,38.5464,38.5464,-26270070.0,123.0,0.0,0,0,20-40%×2,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-09-30,0,True,0
01170,信星集團,2025-11-04,3,103,0.48,0.48,eod_proxy,0,207,-1.0417,-2.0833,2.0833,4.1667,2.0833,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,,,320159734.0,54.89,0.27,0,,,,,,,,,,,2025-10-31,255759967.0,666999445.0,38.3449,38.3449,-27614570.0,145.0,0.0,0,0,20-40%×3-4,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-11-04,0,True,0
01170,信星集團,2025-12-01,4,130,0.47,0.47,eod_proxy,0,188,8.5106,12.766,10.6383,4.2553,12.766,4.2553,0,0,0,0,0,0,0,0,0,0,0,0,,,313489739.0,17.19,0.22,0,,,,,,,,,,,2025-11-27,255149967.0,666999445.0,38.2534,38.2534,-28224570.0,164.0,0.0,0,0,20-40%×3-4,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-12-01,0,True,0
01170,信星集團,2026-01-26,5,186,0.5,0.5,eod_proxy,0,151,-2.0,0.0,0.0,-4.0,6.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,,,333499722.0,11.03,0.16,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-01-26,0,False,0
01172,融太集團,2025-11-21,1,0,0.034,0.034,eod_proxy,0,194,-23.5294,-32.3529,-26.4706,-29.4118,-5.8824,-35.2941,0,0,0,0,0,0,0,0,0,0,0,0,,,196492686.0,751.0,2.4,0,,,,,,,,,,,2025-11-19,5263671768.0,5779196660.0,91.0796,91.0796,14076996.0,158.0,0.5,0,0,>=60%×1,>=60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-11-21,0,False,0
01173,威高國際,2026-01-13,1,0,0.034,0.034,eod_proxy,0,160,8.8235,14.7059,11.7647,-8.8235,14.7059,5.8824,0,0,0,0,0,0,0,0,0,0,0,0,,,85612045.0,16.26,0.66,0,,,,,,,,,,,2025-12-24,512427332.0,2518001334.0,20.3506,20.3506,547968.0,183.0,0.5,0,0,20-40%×1,20-40%×<1億,,0,0,0,0,0,0,0,0,0,2026-01-13,0,False,0
