scan_date,code5,name,close,chg_pct,turnover_day,mcap_total,ratio,top10_pct,has_broker_shot,spring_duck_flag
2025-11-27,01410,安領國際,0.57,42.5,10018050,575538690.0,11.71,,1.0,1
2025-11-27,02325,雲康集團,1.02,3.03,5044260,633675510.0,26.57,,1.0,1
2025-11-27,02482,維天運通,0.69,-8.0,511100,961774512.0,48.4,,0.0,0
2025-11-28,08131,諾亞智能,0.076,-23.23,3041750,54660047.0,42.67,,1.0,1
2025-11-28,08357,REPUBLIC HC,0.1,-18.03,2021400,62400000.0,25.04,,1.0,1
2025-11-28,08163,聲揚集團,0.115,12.75,630400,117904395.0,12.26,,0.0,0
2025-11-28,03666,上海小南國,0.047,4.44,27565660,124814939.0,445.33,,1.0,1
2025-11-28,01059,看通集團,0.365,1.39,1317680,136887230.0,377.99,,1.0,1
2025-11-28,06933,新娛科控股,0.43,7.5,552700,184041211.0,11.58,,0.0,0
2025-11-28,08146,怡園酒業,0.248,37.78,1886200,201624000.0,26.2,,0.0,0
2025-11-28,01920,巨美集團,0.415,6.41,1456150,243854000.0,12.93,,0.0,0
2025-11-28,01778,彩生活,0.177,4.12,7064960,329115073.0,31.62,,1.0,1
2025-11-28,00078,富豪酒店,0.55,-5.17,2529540,494330283.0,23.53,,0.0,0
2025-11-28,02369,酷派集團,1.27,2.42,9783620,505371351.0,11.38,,1.0,1
2025-11-28,00191,麗新國際,0.67,21.82,3223160,591860514.0,468.69,,0.0,0
2025-11-28,00488,麗新發展,0.64,-1.54,812260,930130451.0,48.8,,0.0,0
2025-11-28,02250,小黃鴨德盈,0.99,2.06,6570650,998271450.0,26.35,,1.0,1
2025-12-01,08532,寶發控股,0.13,-40.91,1471850,11033672.0,15.07,,1.0,1
2025-12-01,00193,冠中地產,0.18,2.86,1265610,41976461.0,14.17,,1.0,1
2025-12-01,08072,蘭谷股份,0.36,7.46,2367750,60605688.0,10.7,,1.0,1
2025-12-01,08019,皓文控股,0.181,6.47,563920,64449042.0,45.82,,1.0,1
2025-12-01,01124,沿海家園,0.33,17.86,2156800,136818669.0,24.58,,0.0,0
2025-12-01,02223,卡撒天嬌,0.58,-4.92,713640,149728160.0,11.18,,0.0,0
2025-12-01,08146,怡園酒業,0.275,10.89,2922910,223575000.0,11.22,,0.0,0
2025-12-01,01170,信星集團,0.47,0.0,700230,313489739.0,17.19,,0.0,0
2025-12-01,00204,資本界金控,1.32,-2.22,124369900,328752769.0,45.38,,1.0,1
2025-12-01,00150,HYPEBEAST,0.204,9.09,612970,410719408.0,15.89,,0.0,0
2025-12-01,03389,亨得利,0.139,11.2,13551360,612158635.0,110.33,,1.0,1
2025-12-01,00205,BFB HEALTH,0.68,44.68,4193670,850825585.0,30.21,,1.0,1
2025-12-01,02482,維天運通,0.68,-1.45,4430700,947835751.0,78.05,,1.0,1
2025-12-02,02110,天成控股,0.195,5.98,2824420,8424000.0,20.37,,1.0,1
2025-12-02,08432,太平洋酒吧,0.05,25.0,536370,43963200.0,11.02,,0.0,0
2025-12-02,00682,超大現代,0.31,16.98,2036830,61296028.0,296.65,,0.0,0
2025-12-02,08007,環球戰略集團,0.315,8.62,1034180,71289990.0,15.54,,1.0,1
2025-12-02,08401,華夏水務集團,0.11,29.41,656500,89453167.0,13.46,,0.0,0
2025-12-02,01663,漢港控股,0.062,-3.12,1058190,152768000.0,141.17,,1.0,1
2025-12-02,01732,象興科技,0.27,18.42,13288200,345600000.0,413.96,,0.0,0
2025-12-02,02187,智欣集團控股,0.47,1.08,552500,421872000.0,13.9,,0.0,0
2025-12-02,00205,BFB HEALTH,0.79,16.18,5605170,988459135.0,10.28,,1.0,1
2025-12-03,08627,旅橙文化,0.061,7.02,742000,48800000.0,103.49,,0.0,0
2025-12-03,08436,德寶集團控股,0.22,10.55,1936200,88000000.0,88.25,,1.0,1
2025-12-03,06933,新娛科控股,0.55,26.44,1440200,235401549.0,12.2,,0.0,0
2025-12-03,01215,開源控股,0.024,4.35,544620,306693115.0,18.49,,0.0,0
2025-12-03,00575,勵晶太平洋,1.07,33.75,1123300,312242887.0,21.08,,0.0,0
2025-12-03,06860,指尖悅動,0.181,-7.18,661700,347173928.0,32.63,,0.0,0
2025-12-03,08162,港銀控股,0.46,-11.54,2382300,457831008.0,10.66,,0.0,0
2025-12-03,00970,新耀萊,0.68,6.25,7266160,459246276.0,43.24,,1.0,1
2025-12-03,08321,泰錦控股,0.93,24.0,1038800,498852000.0,19.27,,0.0,0
2025-12-03,00854,威雅利,5.75,19.79,749720,592187032.0,56.28,,0.0,0
2025-12-03,01085,亨鑫科技,1.36,-9.33,909000,633216000.0,11.76,,0.0,0
2025-12-03,01483,網譽科技,1.12,13.13,1479800,917784000.0,13.89,,1.0,1
2025-12-04,08487,ISP GLOBAL,0.06,3.45,741600,62797680.0,10.52,,1.0,1
2025-12-04,01166,星凱控股,0.46,35.29,1009080,65534644.0,22.12,,1.0,1
2025-12-04,08217,菊福堂生物,0.315,14.55,888370,95085900.0,10.85,,0.0,0
2025-12-04,01025,嘉藝控股,0.235,8.8,622250,105131348.0,15.56,,1.0,1
2025-12-04,08163,聲揚集團,0.105,-3.67,6908120,107651839.0,56.87,,1.0,1
2025-12-04,01750,全達電器集團控股,0.07,29.63,4718800,126000000.0,14.24,,0.0,0
2025-12-04,08283,中食民安,0.373,1.36,816740,128908800.0,41.17,,1.0,1
2025-12-04,01239,TEAMWAY INTL GP,0.305,5.17,1452680,132375467.0,16.38,,1.0,1
2025-12-04,08326,同景新能源,0.156,4.0,2074820,191412000.0,41.7,,1.0,1
2025-12-04,01433,常達控股,0.103,11.96,2333470,205121410.0,59.26,,1.0,1
2025-12-04,02885,彼岸控股,0.636,6.71,5757020,254400000.0,137.64,,1.0,1
2025-12-04,01226,中國投融資,0.75,-2.6,3021900,309447450.0,163.7,,1.0,1
2025-12-04,00689,長盈集團(控股),0.184,10.18,2148860,341822635.0,24.32,,1.0,1
2025-12-04,06933,新娛科控股,0.82,49.09,6653400,350962309.0,25.39,,0.0,0
2025-12-04,01966,中駿集團控股,0.084,-2.33,577790,354730835.0,13.54,,0.0,0
2025-12-04,00970,新耀萊,0.66,-2.94,12182940,445739032.0,13.75,,1.0,1
2025-12-04,01813,合景泰富集團,0.167,-24.43,3568140,570953619.0,15.79,,0.0,0
2025-12-04,09929,澳達控股,0.485,370.87,118463000,970000000.0,282.76,,1.0,1
2025-12-05,02110,天成控股,0.115,-58.93,47558230,4968000.0,53.39,,1.0,1
2025-12-05,08482,萬勵達,0.171,14.0,759410,30726566.0,160.01,,1.0,1
2025-12-05,00145,信能低碳,0.21,10.53,3394900,76902381.0,16.26,,1.0,1
2025-12-05,08125,榮記萬通,0.375,44.23,2718550,81274752.0,649.75,,0.0,0
2025-12-05,08217,菊福堂生物,0.315,0.0,1926870,95085900.0,13.08,,0.0,0
2025-12-05,01581,進升集團控股,0.238,14.42,1163090,98770000.0,16.37,,0.0,0
2025-12-05,00243,品質國際,0.33,1.54,1753080,114341876.0,58.02,,1.0,1
2025-12-05,01620,富盈環球集團,0.101,7.45,1330500,121200000.0,215.61,,0.0,0
2025-12-05,08535,熒德控股,0.157,3.97,1371080,188400000.0,16.17,,1.0,1
2025-12-05,01792,CMON,1.123,30.43,2590090,278144640.0,21.96,,1.0,1
2025-12-05,00681,中民控股,0.034,-5.56,953640,303775081.0,10.4,,0.0,0
2025-12-05,01226,中國投融資,0.84,12.0,3939000,346581144.0,12.28,,1.0,1
2025-12-05,02177,優趣匯控股,2.64,8.64,559850,437962008.0,18.25,,0.0,0
2025-12-05,01657,樺欣控股,15.4,-2.47,516000,492800000.0,20.81,,0.0,0
2025-12-05,03689,康華醫療,1.88,16.77,505070,628660720.0,2285.38,,0.0,0
2025-12-05,00519,諾科達科技,0.224,0.45,787070,684343686.0,11.04,,0.0,0
2025-12-05,02789,遠大中國,0.119,-4.03,1102990,738839346.0,10.09,,0.0,0
2025-12-08,01010,天璽曜11,0.104,4.0,2086700,46206594.0,303.3,,1.0,1
2025-12-08,08450,鉅京控股,0.092,-4.17,557220,92000000.0,38.34,,1.0,1
2025-12-08,00145,信能低碳,0.345,64.29,11243090,126339627.0,21.11,,1.0,1
2025-12-08,00164,中國寶力科技,0.375,7.14,2035730,130973521.0,27.4,,1.0,1
2025-12-08,08481,盛龍錦秀國際,0.375,-8.54,920900,151938750.0,61.6,,1.0,1
2025-12-08,02129,LEGION CONSO,0.16,25.0,1943900,200000000.0,30.85,,0.0,0
2025-12-08,03313,雅高控股,1.72,30.3,3714210,244601995.0,178.58,,0.0,0
2025-12-08,00913,港灣數字,0.3,0.0,1371000,266113512.0,69.65,,1.0,1
2025-12-08,06877,TE HEALTHCARE,0.145,-12.12,580940,294827050.0,13.59,,0.0,0
2025-12-08,01348,滉達富控股,0.201,21.08,4541060,296320632.0,23.24,,1.0,1
2025-12-08,00423,經濟日報集團,0.75,-6.25,2163500,323700000.0,250.12,,0.0,0
2025-12-08,00979,綠色能源科技集團,0.29,9.43,927400,393329371.0,24.78,,1.0,1
2025-12-08,02177,優趣匯控股,2.93,10.98,1189460,486071471.0,13.79,,0.0,0
2025-12-08,00227,第一上海,0.27,-1.82,1746050,591483574.0,11.33,,0.0,0
2025-12-09,02608,陽光100中國,0.011,0.0,769960,28058926.0,12.95,,1.0,1
2025-12-09,00339,全球數字控股,0.145,3.57,4859040,62640000.0,98.66,,1.0,1
2025-12-09,01889,三愛健康集團,0.5,-13.79,1140550,76449348.0,10.84,,0.0,0
2025-12-09,01633,上諭集團,0.188,39.26,2437300,128733000.0,11.13,,0.0,0
2025-12-09,02227,守益控股,0.161,23.85,1142300,147411600.0,32.47,,0.0,0
2025-12-09,08481,盛龍錦秀國際,0.37,-1.33,1095000,149912900.0,10.23,,1.0,1
2025-12-09,02129,LEGION CONSO,0.178,11.25,4173100,222500000.0,16.5,,0.0,0
2025-12-09,01153,佳源服務,0.39,-2.5,619210,262161510.0,11.51,,0.0,0
2025-12-09,02189,嘉濤(香港)控股,0.44,1.15,731530,440000000.0,10.98,,0.0,0
2025-12-09,01823,華昱高速,1.15,-6.5,2914080,541774200.0,19.34,,0.0,0
2025-12-09,02427,GUANZE MEDICAL,0.61,0.0,1717100,579500000.0,14.44,,0.0,0
2025-12-09,00672,眾安集團,0.12,-1.64,1138350,676297176.0,11.74,,0.0,0
2025-12-10,08186,浩盟控股,0.475,53.23,507350,54087604.0,10.55,,1.0,1
2025-12-10,08096,賞之味股權,0.124,-0.8,1909140,59675000.0,7018.9,,0.0,0
2025-12-10,08117,中國基礎能源,0.072,-16.28,603190,73727096.0,37.12,,0.0,0
2025-12-10,01025,嘉藝控股,0.24,6.67,11022300,107368186.0,71.61,,1.0,1
2025-12-10,08637,元續科技,1.58,-2.47,3186200,236529160.0,20.34,,0.0,0
2025-12-10,01545,設計都會,0.124,49.4,1792180,248000000.0,45.59,,0.0,0
2025-12-10,02263,富石金融,0.3,9.09,735600,300000000.0,14.21,,0.0,0
2025-12-10,00254,國家聯合資源,0.6,33.33,1215830,405457704.0,18.87,,0.0,0
2025-12-10,02389,北京健康,0.067,-6.94,1924710,405937726.0,78.66,,0.0,0
2025-12-10,00301,三和精化,1.36,0.74,7860300,639825246.0,38.04,,1.0,1
2025-12-10,03623,中國金融發展,1.08,-10.0,816540,681116403.0,10.43,,0.0,0
2025-12-10,00848,茂業國際,0.141,7.63,1319260,724785966.0,18.18,,0.0,0
2025-12-10,06828,北京燃氣藍天,0.034,-5.56,703500,773027900.0,12.36,,0.0,0
2025-12-11,08280,中國數字視頻,0.053,-32.91,897800,33407596.0,24.73,,1.0,1
2025-12-11,08186,浩盟控股,0.78,64.21,3283100,88817539.0,34.54,,1.0,1
2025-12-11,02135,瑞麗醫美,0.16,16.79,2602000,89132373.0,39.85,,0.0,0
2025-12-12,01894,恆益控股,0.472,-4.84,2051040,110144504.0,34.61,,1.0,1
2025-12-12,08275,中國新消費集團,0.129,9.32,4703180,123838135.0,52.48,,1.0,1
2025-12-12,08360,簡樸新生活,0.36,10.77,1120470,130341497.0,20.95,,1.0,1
2025-12-12,00653,卓悅控股,0.083,29.69,5713640,155614879.0,69.31,,1.0,1
2025-12-12,01831,十方控股,0.2,-24.53,3639770,215089910.0,39.05,,1.0,1
2025-12-12,08311,圓美光電,0.154,71.11,1533460,228487821.0,48.62,,0.0,0
2025-12-12,00343,文化傳信,0.188,1.08,1042800,326006248.0,10.4,,0.0,0
2025-12-12,00721,中國金融國際,0.28,9.8,1257020,614411506.0,10.49,,0.0,0
2025-12-12,01020,中細軟科技,0.158,26.4,12164640,945342757.0,30.52,,0.0,0
2025-12-15,00428,中國天弓控股,0.237,1.28,608210,36559202.0,76.38,,1.0,1
2025-12-15,08113,時騰科技,0.41,2.5,548480,80408139.0,15.25,,0.0,0
2025-12-15,01591,汛和集團,0.154,4.05,720370,82133333.0,19.14,,0.0,0
2025-12-15,00745,中國國家文化產業,0.74,10.45,525350,173431177.0,22.19,,0.0,0
2025-12-15,01949,佰達國際控股,0.8,2.56,4307800,184320000.0,64.16,,0.0,0
2025-12-15,01792,CMON,0.943,-1.57,6857220,233562240.0,15.87,,0.0,0
2025-12-15,00556,泛亞環保,0.42,64.71,6466050,422024754.0,44.12,,0.0,0
2025-12-15,02205,康橋悅生活,0.82,18.84,1691830,574000000.0,12.53,,0.0,0
2025-12-15,00334,華顯光電,0.33,-1.49,2128400,697721617.0,13.11,,0.0,0
2025-12-16,02728,金泰能源控股,0.022,-21.43,1001300,98010460.0,59.6,,1.0,1
2025-12-16,08646,中國宏光,0.243,21.5,1139600,190266570.0,33.46,,1.0,1
2025-12-16,03601,魯大師,0.9,1.12,848520,242100000.0,22.21,,0.0,0
2025-12-16,01650,HYGIEIA GROUP,0.134,26.42,6300890,268000000.0,48.42,,0.0,0
2025-12-16,01460,揚科集團,0.315,-10.0,4719390,276440948.0,13.67,,1.0,1
2025-12-16,00037,遠東酒店實業,0.435,1.16,663900,327350467.0,10.7,,1.0,1
2025-12-16,01909,火岩控股,1.52,-5.0,1048820,369087982.0,27.81,,0.0,0
2025-12-16,02205,康橋悅生活,0.7,-14.63,3567050,490000000.0,11.95,,0.0,0
2025-12-16,01790,達力環保,0.57,0.0,4004850,570000000.0,274.59,,1.0,1
2025-12-16,01596,翼辰實業,0.647,1.57,2003350,580902480.0,86.68,,0.0,0
2025-12-16,09919,艾德韋宣集團,0.985,0.0,16039160,733054730.0,236.32,,1.0,1
2025-12-16,00279,裕承科金,0.63,-1.56,6055870,879182199.0,42.13,,1.0,1
2025-12-17,08446,耀星科技集團-新,0.122,-4.69,776800,6863143.0,16.98,,0.0,0
2025-12-17,01803,北京體育文化-新,0.096,6.67,708210,16220342.0,684.92,,1.0,1
2025-12-17,00907,高雅光學,0.05,-33.33,1060760,43643184.0,12.16,,0.0,0
2025-12-17,00076,誼礫控股,0.204,-8.93,4720120,90658431.0,34.88,,1.0,1
2025-12-17,09958,力天影業,0.345,-8.0,35084800,172500000.0,24.63,,1.0,1
2025-12-17,02203,腦洞科技,0.22,11.11,823200,176000000.0,10.88,,0.0,0
2025-12-17,02168,佳兆業美好,1.36,-4.9,739740,209589600.0,12.79,,0.0,0
2025-12-17,06909,百得利控股,0.407,2.52,923440,253357500.0,18.57,,1.0,1
2025-12-17,00736,中國置業投資,0.81,14.08,5630370,259685681.0,14.54,,1.0,1
2025-12-17,06038,信越控股,0.275,41.03,11976800,275825000.0,170.56,,0.0,0
2025-12-17,01529,樂氏國際控股,0.56,3.7,855620,373564800.0,19.81,,0.0,0
2025-12-17,00582,神話世界,0.122,4.27,716120,445480729.0,18.97,,0.0,0
2025-12-17,01233,時代中國控股,0.149,39.25,3582950,446417823.0,10.14,,1.0,1
2025-12-17,00367,莊士機構國際,0.315,5.0,553020,526854228.0,46.2,,0.0,0
2025-12-17,02540,樂思集團,1.34,-7.59,1270400,804000000.0,110.66,,0.0,0
2025-12-18,08429,華美樂樂,0.062,16.98,1574640,29760000.0,186.44,,1.0,1
2025-12-18,01842,植華集團,0.068,33.33,2607800,97920000.0,73.09,,0.0,0
2025-12-18,00465,富通科技,0.7,22.81,619940,220560200.0,11.39,,0.0,0
2025-12-18,09963,高科橋光導,0.78,44.44,2740800,302127540.0,99.96,,1.0,1
2025-12-18,02101,福祿控股,0.928,1.09,1251850,376787383.0,20.62,,0.0,0
2025-12-18,01473,環聯連訊,0.38,1.33,4106700,449327690.0,17.95,,1.0,1
2025-12-18,02120,康寧醫院,9.632,-3.02,967420,678084131.0,21.75,,0.0,0
2025-12-19,08221,高裕金融,1.15,-8.73,3434500,54740000.0,109.5,,1.0,1
2025-12-19,08007,環球戰略集團,0.295,1.72,2745000,66763642.0,35.03,,0.0,0
2025-12-19,08081,白居易控股,0.018,28.57,2611230,92808632.0,45.14,,1.0,1
2025-12-19,01850,美好生活集團控股,0.62,5.08,3461410,107136000.0,101.63,,1.0,1
2025-12-19,02370,力高健康生活,0.67,57.65,2984400,134000000.0,47.15,,1.0,1
2025-12-19,08368,中國創意控股,0.228,0.44,2121600,157825640.0,14.03,,1.0,1
2025-12-19,00328,ALCO HOLDINGS,0.962,1.69,1898720,275509248.0,10.45,,0.0,0
2025-12-19,00244,先施,0.33,3.12,642630,433607645.0,86.18,,0.0,0
2025-12-19,02298,都市麗人,0.269,-5.28,2329370,605103990.0,11.25,,0.0,0
2025-12-19,00711,亞洲聯合基建控股,0.43,0.0,797000,792452033.0,19.8,,0.0,0
2025-12-19,00805,新吉奧房車,1.01,1.0,23297900,969600000.0,35.95,,1.0,1
2025-12-22,08019,皓文控股,0.138,6.15,750850,49137944.0,61.28,,1.0,1
2025-12-22,01546,德萊建業,0.112,30.23,789570,89600000.0,37.06,,0.0,0
2025-12-22,08489,裕程物流,0.33,107.55,2805300,101499750.0,371.07,,1.0,1
2025-12-22,08081,白居易控股,0.02,11.11,4568800,103120702.0,14.79,,1.0,1
2025-12-22,02324,首都創投,0.137,12.3,1050970,123335140.0,69.25,,0.0,0
2025-12-22,00747,沈陽公用發展股份,0.09,23.29,1242750,132243840.0,271.82,,0.0,0
2025-12-22,08426,雅居投資控股,0.334,52.51,860750,267200000.0,118.92,,0.0,0
2025-12-22,02250,小黃鴨德盈,0.95,-2.06,1726130,957937250.0,36.97,,0.0,0
2025-12-23,00339,全球數字控股,0.18,-0.55,13119070,77760000.0,15.14,,1.0,1
2025-12-23,01749,杉杉品牌,0.72,-6.49,1156960,96048000.0,43.6,,0.0,0
2025-12-23,01166,星凱控股,0.74,27.59,1606570,105425297.0,42.66,,1.0,1
2025-12-23,00310,嘉進投資國際,0.175,23.24,1887540,108698104.0,2868.6,,0.0,0
2025-12-23,06918,九泰數智,0.157,0.0,5402270,137278728.0,13.34,,0.0,0
2025-12-23,00841,木薯資源,0.285,0.0,3949810,166647114.0,17.53,,0.0,0
2025-12-23,01985,美高域,1.17,-2.5,1052060,358457580.0,30.72,,0.0,0
2025-12-23,08107,細葉榕科技,0.38,16.92,1979650,521795100.0,10.08,,0.0,0
2025-12-23,01290,中國匯融,0.5,-9.09,2209180,545167500.0,47.92,,0.0,0
2025-12-23,00128,安寧控股,0.345,13.11,4881700,569477243.0,26.4,,0.0,0
2025-12-23,01608,偉能集團,0.128,-30.81,524730,855443267.0,15.45,,0.0,0
2025-12-24,08293,星亞控股,0.42,0.0,3267600,90316839.0,22.99,,0.0,0
2025-12-24,01722,建鵬控股,0.085,13.33,695800,93500000.0,19.95,,0.0,0
2025-12-24,00869,彩星玩具,0.435,-14.71,2173760,493725000.0,27.36,,0.0,0
2025-12-24,00228,中能控股,1.55,7.64,13281620,707110620.0,26.26,,1.0,1
2025-12-24,02415,梅斯健康,1.26,1.61,9813310,765035397.0,65.58,,0.0,0
2025-12-24,00698,通達集團,4.08,-0.49,6187350,794425580.0,10.63,,1.0,1
2025-12-29,08487,ISP GLOBAL,0.046,-16.36,689200,48144888.0,12.76,,1.0,1
2025-12-29,00197,亨泰,0.25,-3.85,1671270,52302613.0,59.59,,1.0,1
2025-12-29,00204,資本界金控,0.265,41.71,7519000,65999609.0,20.81,,1.0,1
2025-12-29,01162,瑩嵐集團,0.198,0.0,4187100,118800000.0,10.55,,0.0,0
2025-12-29,08509,威揚酒業控股,0.48,-27.27,958400,192000000.0,10.24,,0.0,0
2025-12-29,02221,創業集團控股,1.02,9.68,1529640,233889277.0,10.21,,0.0,0
2025-12-29,00630,雋泰控股,0.25,0.0,809680,241887948.0,19.28,,0.0,0
2025-12-29,02381,蜆殼電業,0.164,17.99,2853870,328000000.0,27.14,,0.0,0
2025-12-29,00583,長城環亞控股,0.23,2.22,689700,360581487.0,54.88,,0.0,0
2025-12-29,08375,數盟資本,1.23,28.12,49414460,425088000.0,67.45,,1.0,1
2025-12-29,00021,大中華控股,0.107,13.83,634020,425349974.0,142.25,,0.0,0
2025-12-29,06908,宏光半導體,0.48,2.13,2566700,562490151.0,15.71,,0.0,0
2025-12-29,02298,都市麗人,0.294,20.49,7864500,661340421.0,13.33,,0.0,0
2025-12-29,01569,民生教育,0.166,-7.78,587590,700141520.0,27.1,,1.0,1
2025-12-29,01116,慧源同創科技,0.34,4.62,1122650,733720000.0,66.35,,0.0,0
2025-12-29,06828,北京燃氣藍天,0.033,0.0,1008060,750291786.0,15.66,,0.0,0
2025-12-29,00210,達芙妮國際,0.38,-2.56,1476900,751867403.0,23.1,,0.0,0
2025-12-30,08072,蘭谷股份,0.315,5.0,1660590,53029977.0,42.23,,0.0,0
2025-12-30,08500,天泓文創,0.155,-8.82,1239700,66960000.0,160.79,,0.0,0
2025-12-30,00310,嘉進投資國際,0.184,5.14,2037450,114288292.0,10.76,,1.0,1
2025-12-30,00928,帝王國際投資,0.101,12.22,1380250,186892931.0,16.31,,0.0,0
2025-12-30,00021,大中華控股,0.103,-3.74,861870,409449041.0,12.88,,0.0,0
2025-12-30,00776,帝國科技集團,0.897,-4.88,21690970,602638282.0,35.15,,0.0,0
2025-12-30,02392,玄武雲,1.15,5.5,1505100,638087850.0,16.92,,0.0,0
2025-12-30,00640,星謙發展,2.318,4.98,980140,719149157.0,12.07,,0.0,0
2025-12-30,06828,北京燃氣藍天,0.032,-3.03,2474630,727555671.0,17.27,,0.0,0
2025-12-30,01483,網譽科技,1.12,2.75,581700,917784000.0,16.46,,0.0,0
2025-12-31,00426,萬華媒體,0.09,1.12,720640,36081000.0,30.94,,1.0,1
2025-12-31,01107,當代置業,0.014,-22.22,3918510,39129925.0,41.18,,1.0,1
2025-12-31,00092,冠軍科技集團,0.174,7.41,1513560,190984984.0,21.24,,1.0,1
2025-12-31,06928,萬馬控股,0.275,26.73,1708580,210375000.0,52.16,,0.0,0
2025-12-31,00679,亞洲聯網科技,0.93,2.2,1691800,352222062.0,51.19,,0.0,0
2026-01-02,00893,中國鐵鈦,0.082,2.5,839920,184419264.0,37.05,,0.0,0
2026-01-02,02515,天津建發,0.91,-1.09,2272800,282775902.0,16.23,,1.0,1
2026-01-02,01945,清科控股,1.55,5.44,850300,455747120.0,16.0,,0.0,0
2026-01-02,00854,威雅利,5.81,5.64,1007100,598366375.0,21.24,,0.0,0
2026-01-02,02530,紐曼思,0.605,1.68,1386800,605000000.0,38.53,,0.0,0
2026-01-02,00191,麗新國際,0.72,44.0,18893990,636029209.0,68.55,,1.0,1
2026-01-02,01278,中國新城鎮,0.073,-6.41,849400,710015988.0,11.31,,0.0,0
2026-01-02,01725,中國技術集團,1.0,42.86,44536100,818410000.0,13.11,,1.0,1
2026-01-02,00488,麗新發展,0.61,1.67,504440,886530586.0,15.61,,0.0,0
2026-01-02,02516,泛遠國際,0.98,13.95,15517400,917280000.0,11.48,,1.0,1
2026-01-05,08341,艾碩控股,0.218,62.69,3832190,52320000.0,83.76,,1.0,1
2026-01-05,00048,中國汽車內飾,0.162,14.08,776460,70921617.0,19.02,,1.0,1
2026-01-05,02178,百勤油服,0.072,44.0,763210,124320577.0,54.68,,0.0,0
2026-01-05,00312,歲寶百貨,0.087,7.41,520300,217065000.0,10.55,,0.0,0
2026-01-05,00865,建德國際控股,0.04,8.11,715510,233519588.0,24.81,,0.0,0
2026-01-05,03313,雅高控股,1.65,3.12,783800,234647262.0,14.35,,0.0,0
2026-01-05,01538,中奧到家,0.375,2.74,559770,320456250.0,27.78,,0.0,0
2026-01-05,00970,新耀萊,0.53,1.92,755740,357941950.0,12.29,,0.0,0
2026-01-05,00248,香港通訊國際控股,0.291,-15.41,753140,362391395.0,163.34,,0.0,0
2026-01-05,00022,茂盛控股,9.75,20.37,8972360,383445631.0,21.98,,1.0,1
2026-01-05,00943,中證國際,0.212,8.72,787030,436847461.0,20.8,,0.0,0
2026-01-05,01667,迪米生活控股,0.48,17.07,1821200,460800000.0,27.12,,1.0,1
2026-01-05,01612,永勝醫療,0.844,4.98,2024040,557123414.0,12.08,,0.0,0
2026-01-05,02187,智欣集團控股,0.63,21.15,2481100,565488000.0,13.4,,0.0,0
2026-01-06,08456,民信國際控股,0.345,4.55,542300,45610018.0,49.85,,1.0,1
2026-01-06,01421,恆昌集團國際,0.42,5.0,6304700,84081984.0,17.2,,1.0,1
2026-01-06,00048,中國汽車內飾,0.203,25.31,1785970,88870915.0,15.38,,1.0,1
2026-01-06,08158,中國再生醫學,0.415,-4.6,626870,126264779.0,61.22,,0.0,0
2026-01-06,00164,中國寶力科技,0.38,10.14,3603110,132719835.0,67.64,,1.0,1
2026-01-06,01429,天任集團,0.108,8.0,1765300,172800000.0,16.84,,1.0,1
2026-01-06,00605,中國金融投資管理,0.95,11.76,1327360,198702064.0,28.38,,0.0,0
2026-01-06,01182,勝龍國際,0.62,-4.62,619060,211305032.0,25.01,,0.0,0
2026-01-06,03366,華僑城(亞洲),0.325,20.37,533820,243218950.0,24.8,,0.0,0
2026-01-06,00042,東北電氣,0.3,3.45,684100,262011000.0,18.2,,0.0,0
2026-01-06,01613,協同通信,0.175,8.02,559410,268776286.0,22.64,,1.0,1
2026-01-06,02393,巨星醫療控股,0.124,22.77,638070,289117160.0,11.54,,0.0,0
2026-01-06,01159,智數科技集團,2.32,16.0,819100,329107031.0,18.81,,0.0,0
2026-01-06,01680,澳門勵駿,0.355,14.52,752580,330213214.0,23.45,,0.0,0
2026-01-06,01778,彩生活,0.2,6.95,3954770,371881438.0,30.38,,0.0,0
2026-01-06,01148,新晨動力,0.355,7.58,1017910,455185187.0,15.5,,0.0,0
2026-01-06,08321,泰錦控股,1.14,5.56,1065800,611496000.0,13.81,,1.0,1
2026-01-06,02187,智欣集團控股,0.75,19.05,4643400,673200000.0,10.87,,0.0,0
2026-01-06,00160,漢國置業,0.95,0.0,1470480,684407836.0,40.51,,0.0,0
2026-01-06,01903,JBB BUILDERS,1.76,-10.2,9645040,880000000.0,22.48,,1.0,1
2026-01-06,00554,漢思集團控股,0.219,-17.36,2624540,960825944.0,51.78,,0.0,0
2026-01-07,01421,恆昌集團國際,0.44,4.76,10300550,88085888.0,10.61,,1.0,1
2026-01-07,00309,新華通訊頻媒,1.72,7.5,1078070,89615000.0,30.66,,0.0,0
2026-01-07,01617,南方通信,0.113,10.78,1044860,183765120.0,13.5,,0.0,0
2026-01-07,01738,飛尚無煙煤,0.141,34.29,2509600,194656958.0,38.84,,0.0,0
2026-01-07,01079,松景科技,0.33,10.0,2204800,706217361.0,10.57,,0.0,0
2026-01-08,08315,新都酒店,0.12,13.21,895780,69773070.0,89.41,,1.0,1
2026-01-08,01707,致浩達控股,0.068,94.29,1107600,114240000.0,429.3,,1.0,1
2026-01-08,01663,漢港控股,0.061,0.0,633180,150304000.0,23.35,,0.0,0
2026-01-08,08028,天時資源,0.365,28.07,1187480,184665279.0,11.97,,0.0,0
2026-01-08,02371,創聯控股,0.34,6.25,2260930,234048843.0,25.21,,0.0,0
