code5,name,scan_date,appearance_seq,days_since_first,entry_close,entry_intraday,entry_intraday_note,price_missing,days_available,ret_t5,ret_t10,ret_t20,ret_t60,max_ret_20,min_ret_20,ret_t5_est,ret_t10_est,ret_t20_est,ret_t60_est,max_ret_20_est,min_ret_20_est,has_capital_action,fu_go,fu_rights,fu_placing,fu_consolidation,fu_cb,first_action_type,first_action_days
00828,王朝酒業,2025-08-12,1,0,0.3,0.3,eod_proxy,0,264,-1.6667,-1.6667,0.0,-11.6667,1.6667,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,,
00829,神冠控股,2025-08-15,1,0,0.255,0.255,eod_proxy,0,261,1.9608,13.7255,13.7255,5.8824,17.6471,1.9608,0,0,0,0,0,0,0,0,0,0,0,0,,
00831,利亞零售,2025-09-01,1,0,0.3,0.3,eod_proxy,0,250,1.6667,-1.6667,0.0,-1.6667,3.3333,-1.6667,0,0,0,0,0,0,0,0,0,0,0,0,,
00832,建業地產,2025-08-11,1,0,0.101,0.101,eod_proxy,0,265,-0.9901,0.0,0.0,-19.802,4.9505,-5.9406,0,0,0,0,0,0,0,0,0,0,0,0,,
00833,華訊,2025-07-10,1,0,0.39,0.39,eod_proxy,0,287,10.2564,7.6923,12.8205,56.4103,15.3846,-1.2821,0,0,0,0,0,0,0,0,0,0,0,0,,
00834,盛融控股,2025-10-24,1,0,0.6,0.6,eod_proxy,0,213,-10.0,3.3333,-10.0,-36.6667,10.0,-20.8333,0,0,0,0,0,0,0,0,0,0,0,0,,
00840,天業節水,2025-07-22,1,0,0.216,0.216,eod_proxy,0,279,-3.2407,-4.1667,-3.2407,-13.8889,9.2593,-7.8704,0,0,0,0,0,0,0,0,0,0,0,0,,
00841,木薯資源,2025-11-24,1,0,0.182,0.182,eod_proxy,0,193,36.2637,18.1319,56.5934,7.6923,56.5934,4.3956,0,0,0,0,0,0,0,0,0,0,0,0,,
00844,廣泰國際控股,2025-08-18,1,0,0.315,0.315,eod_proxy,0,260,-6.3492,1.5873,11.1111,100.0,11.1111,-6.3492,0,0,0,0,0,0,0,0,0,0,0,0,,
00848,茂業國際,2025-08-21,1,0,0.129,0.129,eod_proxy,0,257,1.5504,0.7752,4.6512,-7.7519,5.4264,0.7752,0,0,0,0,0,0,0,0,0,0,0,0,,
00851,盛源控股,2026-01-08,1,0,0.315,0.315,eod_proxy,0,163,-9.5238,-3.1746,17.4603,-39.6825,34.9206,-11.1111,0,0,0,0,0,0,0,0,0,0,0,0,,
00854,威雅利,2025-12-03,1,0,5.75,5.75,eod_proxy,0,186,0.3478,-0.8696,1.0435,-14.9565,1.0435,-10.9565,0,0,0,0,0,0,0,0,0,0,0,0,,
00858,精優藥業,2025-07-21,1,0,0.13,0.13,eod_proxy,0,280,-5.3846,1.5385,0.7692,-23.0769,6.1538,-12.3077,0,0,0,0,0,0,0,0,0,0,0,0,,
00860,APOLLO出行,2025-11-24,1,0,0.74,0.74,eod_proxy,0,193,5.4054,6.7568,-2.7027,-9.4595,6.7568,-5.4054,0,0,0,0,0,0,0,0,0,0,0,0,,
00862,遠見控股,2025-09-10,1,0,0.52,0.52,eod_proxy,0,243,-9.6154,-13.4615,-15.3846,-13.4615,7.6923,-19.2308,0,0,0,0,0,0,0,0,0,0,0,0,,
00865,建德國際控股,2025-08-05,1,0,0.038,0.038,eod_proxy,0,269,5.2632,-2.6316,0.0,0.0,5.2632,-5.2632,0,0,0,0,0,0,0,0,0,0,0,0,,
00869,彩星玩具,2025-11-06,1,0,0.54,0.54,eod_proxy,0,205,0.0,-1.8519,-3.7037,-25.0,0.0,-5.5556,0,0,0,0,0,0,0,0,0,0,0,0,,
00871,中國疏浚環保,2025-07-16,1,0,0.072,0.072,eod_proxy,0,283,4.1667,4.1667,1.3889,-19.4444,5.5556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,
00875,從玉智農,2025-07-21,1,0,0.405,0.405,eod_proxy,0,280,-14.8148,-18.5185,-9.8765,141.9753,-3.7037,-18.5185,0,0,0,0,0,0,0,0,0,0,0,0,,
00876,佳兆業健康,2025-07-28,1,0,1.05,1.05,eod_proxy,0,275,-4.7619,0.0,14.2857,180.9524,14.2857,-4.7619,0,0,0,0,0,0,0,0,0,0,0,0,,
00888,鏈信控股,2025-08-27,1,0,0.097,0.097,eod_proxy,0,253,-5.1546,29.8969,3.0928,-15.4639,43.299,-11.3402,0,0,0,0,0,0,0,0,0,0,0,0,,
00889,連達科技控股,2025-08-14,1,0,0.31,0.31,eod_proxy,0,262,3.2258,1.6129,-3.2258,12.9032,4.8387,-4.8387,0,0,0,0,0,0,0,0,0,0,0,0,,
00893,中國鐵鈦,2025-07-02,1,0,0.075,0.075,eod_proxy,0,293,-10.6667,-4.0,14.6667,10.6667,34.6667,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,,
00894,萬裕科技,2025-08-18,1,0,0.485,0.485,eod_proxy,0,260,11.3402,19.5876,15.4639,69.0722,31.9588,-5.1546,0,0,0,0,0,0,0,0,0,0,0,0,,
00897,位元堂,2025-09-17,1,0,0.45,0.45,eod_proxy,0,238,-7.7778,3.3333,-2.2222,-12.2222,5.5556,-8.8889,0,0,0,0,0,0,0,0,0,0,0,0,,
00898,萬事昌國際,2025-08-08,1,0,1.09,1.09,eod_proxy,0,266,-7.3394,-2.7523,-6.422,-12.844,1.8349,-8.2569,0,0,0,0,0,0,0,0,0,0,0,0,,
00899,中加國信,2025-07-08,1,0,0.311,0.311,eod_proxy,0,289,-3.2154,-5.4662,-7.717,-45.3376,0.0,-14.1479,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,69
00905,胡桃資本,2026-04-09,1,0,0.69,0.69,eod_proxy,0,104,-67.6812,-71.8841,-70.2899,-76.9565,-51.4493,-72.4638,0,0,0,0,0,0,0,0,0,0,0,0,,
00907,高雅光學,2025-09-22,1,0,0.041,0.041,eod_proxy,0,140,7.3171,9.7561,31.7073,21.9512,39.0244,-4.878,0,0,0,0,0,0,0,0,0,0,0,0,,
00910,中國三迪,2026-07-31,1,0,0.016,0.016,eod_proxy,0,27,-6.25,-25.0,-25.0,,12.5,-37.5,0,0,0,0,0,0,1,0,0,0,1,0,CONSOLIDATION,17
00911,前海健康,2026-04-24,1,0,0.41,0.41,eod_proxy,0,93,153.6585,119.5122,70.7317,56.0976,192.6829,43.9024,0,0,0,0,0,0,0,0,0,0,0,0,,
00913,港灣數字,2025-10-14,1,0,0.305,0.305,eod_proxy,0,221,-1.6393,-6.5574,-6.5574,-6.5574,0.0,-11.4754,0,0,0,0,0,0,0,0,0,0,0,0,,
00915,道和環球,2025-10-28,1,0,0.059,0.059,eod_proxy,0,211,1.6949,0.0,-20.339,-3.3898,11.8644,-20.339,0,0,0,0,0,0,0,0,0,0,0,0,,
00918,龍翼航空科技,2025-09-17,1,0,0.59,0.59,eod_proxy,0,238,5.0847,0.0,-3.3898,0.0,10.1695,-3.3898,0,0,0,0,0,0,0,0,0,0,0,0,,
00919,現代健康科技,2026-01-20,1,0,0.106,0.106,eod_proxy,0,155,-4.717,-14.1509,-12.2642,-24.5283,-4.717,-29.2453,0,0,0,0,0,0,0,0,0,0,0,0,,
00922,安賢園中國,2025-11-10,1,0,0.143,0.143,eod_proxy,0,203,-0.6993,-2.7972,-7.6923,-17.4825,0.6993,-8.3916,0,0,0,0,0,0,0,0,0,0,0,0,,
00923,綜合環保集團,2025-09-12,1,0,0.014,0.014,eod_proxy,0,241,21.4286,35.7143,50.0,42.8571,57.1429,14.2857,0,0,0,0,0,0,0,0,0,0,0,0,,
00924,坤集團,2025-08-12,1,0,0.32,0.32,eod_proxy,0,232,0.0,1.5625,-7.8125,-68.4375,12.5,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,,
00926,碧生源,2025-08-26,1,0,2.86,2.86,eod_proxy,0,254,-4.5455,-6.2937,-3.8462,-16.4336,-0.3497,-11.5385,0,0,0,0,0,0,0,0,0,0,0,0,,
00927,富士高實業,2025-06-30,1,0,0.63,0.63,eod_proxy,0,294,11.1111,4.7619,3.1746,9.5238,11.1111,3.1746,0,0,0,0,0,0,0,0,0,0,0,0,,
00928,帝王國際投資,2025-11-06,1,0,0.087,0.087,eod_proxy,0,205,-14.9425,-4.5977,2.2989,27.5862,2.2989,-14.9425,0,0,0,0,0,0,0,0,0,0,0,0,,
00929,國際精密,2025-08-15,1,0,0.422,0.422,eod_proxy,0,261,0.0,2.3697,33.1754,87.6777,33.1754,-4.7393,0,0,0,0,0,0,0,0,0,0,0,0,,
00932,順騰國際控股,2025-09-15,1,0,0.042,0.042,eod_proxy,0,240,-23.8095,-23.8095,-21.4286,-11.9048,0.0,-26.1905,0,0,0,0,0,0,0,0,0,0,0,0,,
00936,佳兆業資本,2025-09-18,1,0,0.51,0.51,eod_proxy,0,237,-2.9412,-5.8824,-20.5882,-22.549,66.6667,-23.5294,0,0,0,0,0,0,0,0,0,0,0,0,,
00938,民生國際,2025-08-15,1,0,0.79,0.79,eod_proxy,0,261,-13.9241,-11.3924,-27.8481,-36.7089,-7.5949,-27.8481,0,0,0,0,0,0,0,0,0,0,0,0,,
00943,中證國際,2025-07-14,1,0,0.192,0.192,eod_proxy,0,285,5.2083,14.5833,27.6042,18.75,35.4167,-0.5208,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,174
00947,摩比發展,2025-08-12,1,0,0.165,0.165,eod_proxy,0,264,-9.697,-7.8788,-4.2424,-4.2424,3.6364,-18.1818,0,0,0,0,0,0,0,0,0,0,0,0,,
00948,阿爾法企業-一萬,2025-11-14,1,0,0.29,0.29,eod_proxy,0,199,0.0,-12.069,-12.069,13.7931,36.2069,-12.069,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,90
00950,李氏大藥廠,2026-08-27,1,0,1.375,1.375,eod_proxy,0,8,-8.3636,,,,-2.5455,-13.0909,0,0,0,0,0,0,0,0,0,0,0,0,,
00953,邵氏兄弟控股,2025-07-02,1,0,0.155,0.155,eod_proxy,0,293,12.9032,12.9032,18.0645,83.871,18.7097,-6.4516,0,0,0,0,0,0,0,0,0,0,0,0,,
00954,常茂生物,2026-03-31,1,0,0.35,0.35,eod_proxy,0,108,-4.2857,-5.7143,-8.5714,-18.5714,0.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,,
00969,華聯國際,2025-07-18,1,0,0.168,0.168,eod_proxy,0,281,-16.6667,-22.619,-2.9762,-17.8571,5.9524,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,,
00970,新耀萊,2025-07-03,1,0,0.55,0.55,eod_proxy,0,292,-14.5455,-9.0909,5.4545,1.8182,9.0909,-16.3636,0,0,0,0,0,0,0,0,0,0,0,0,,
00974,中國順客隆,2025-08-14,1,0,1.38,1.38,eod_proxy,0,262,-28.2609,-26.087,-17.3913,-11.5942,-10.1449,-40.5797,0,0,0,0,0,0,0,0,0,0,0,0,,
00979,綠色能源科技集團,2025-10-09,1,0,0.3,0.3,eod_proxy,0,224,-10.0,-19.6667,-28.0,-5.0,5.0,-35.0,0,0,0,0,0,0,0,0,0,0,0,0,,
00980,聯華超市,2026-08-20,1,0,0.335,0.335,eod_proxy,0,13,-1.4925,-1.4925,,,7.4627,-8.9552,0,0,0,0,0,0,0,0,0,0,0,0,,
00984,永旺,2025-07-22,1,0,0.49,0.49,eod_proxy,0,279,12.2449,4.0816,0.0,-17.3469,16.3265,-10.2041,0,0,0,0,0,0,0,0,0,0,0,0,,
00986,杜甫酒業集團,2025-11-10,1,0,0.96,0.96,eod_proxy,0,203,4.1667,8.3333,4.1667,-9.375,11.4583,-2.0833,0,0,0,0,0,0,0,0,0,0,0,0,,
00987,中國再生能源投資,2025-08-20,1,0,0.126,0.126,eod_proxy,0,258,1.5873,-11.9048,-7.1429,-25.3968,6.3492,-11.9048,0,0,0,0,0,0,0,0,0,0,0,0,,
00989,中國長白山國際,2025-08-07,1,0,0.83,0.83,eod_proxy,0,267,-7.2289,-6.0241,-2.4096,-3.6145,-2.4096,-18.0723,0,0,0,0,0,0,0,0,0,0,0,0,,
00993,信控國際資本,2026-07-28,1,0,0.098,0.098,eod_proxy,0,30,7.1429,6.1224,-4.0816,,9.1837,-5.102,0,0,0,0,0,0,0,0,0,0,0,0,,
00994,中天宏信,2025-07-09,1,0,0.265,0.265,eod_proxy,0,288,-24.1509,-20.0,-25.6604,13.2075,-14.3396,-26.4151,0,0,0,0,0,0,0,0,0,0,0,0,,
00997,普匯中金國際,2025-11-20,1,0,0.033,0.033,eod_proxy,0,195,12.1212,3.0303,0.0,-12.1212,18.1818,-6.0606,0,0,0,0,0,0,0,0,0,0,0,0,,
01000,北青傳媒,2025-07-23,1,0,0.78,0.78,eod_proxy,0,278,-10.2564,-12.8205,-12.8205,-15.3846,2.5641,-17.9487,0,0,0,0,0,0,0,0,0,0,0,0,,
01001,滬港聯合,2025-07-03,1,0,0.315,0.315,eod_proxy,0,292,11.1111,20.6349,15.873,22.2222,28.5714,3.1746,0,0,0,0,0,0,0,0,0,0,0,0,,
01002,威鋮國際,2026-08-13,1,0,0.057,0.057,eod_proxy,0,18,-5.2632,-5.2632,,,-1.7544,-15.7895,0,0,0,0,0,0,0,0,0,0,0,0,,
01008,力圖控股,2026-05-06,1,0,0.193,0.193,eod_proxy,0,86,4.1451,-8.2902,-4.6632,-14.5078,4.1451,-20.2073,0,0,0,0,0,0,0,0,0,0,0,0,,
01010,天璽曜11,2025-07-17,1,0,0.098,0.098,eod_proxy,0,282,2.0408,0.0,-2.0408,-5.102,2.0408,-5.102,0,0,0,0,0,0,0,0,0,0,0,0,,
01011,泰凌醫藥,2026-06-08,1,0,0.43,0.43,eod_proxy,0,64,5.814,-16.2791,-2.3256,-2.3256,9.3023,-16.2791,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,9
01013,偉俊集團控股,2026-04-08,1,0,0.315,0.315,eod_proxy,0,105,246.0317,217.4603,163.4921,26.9841,,,0,0,0,0,0,0,0,0,0,0,0,0,,
01020,中細軟科技,2025-08-05,1,0,0.062,0.062,eod_proxy,0,269,0.0,58.0645,124.1935,98.3871,150.0,-3.2258,0,0,0,0,0,0,0,0,0,0,0,0,,
01022,飛魚科技,2025-07-08,1,0,0.237,0.237,eod_proxy,0,289,9.7046,24.4726,66.6667,229.1139,85.654,9.7046,0,0,0,0,0,0,0,0,0,0,0,0,,
01025,嘉藝控股,2025-07-07,1,0,0.248,0.248,eod_proxy,0,289,-3.2258,-1.2097,0.0,-5.2419,2.8226,-4.0323,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,118
01026,環球實業科技,2026-01-21,1,0,0.101,0.101,eod_proxy,0,154,26.7327,16.8317,9.901,-20.7921,30.6931,8.9109,0,0,0,0,0,0,0,0,0,0,0,0,,
01027,亞洲策略(一千),2025-09-22,1,0,1.27,1.27,eod_proxy,0,235,133.8583,191.3386,212.5984,226.7717,262.2047,6.2992,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,162
01028,千百度,2025-08-01,1,0,0.207,0.207,eod_proxy,0,271,2.8986,-3.3816,-9.1787,18.8406,2.8986,-9.1787,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,90
01036,萬科海外,2025-07-14,1,0,1.4,1.4,eod_proxy,0,285,5.7143,6.4286,3.5714,27.8571,6.4286,-0.7143,0,0,0,0,0,0,0,0,0,0,0,0,,
01037,雲智匯科技,2025-09-01,1,0,0.26,0.26,eod_proxy,0,250,-1.9231,0.0,288.4615,111.5385,384.6154,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01039,暢由國際集團,2025-08-27,1,0,0.055,0.055,eod_proxy,0,253,-25.4545,-30.9091,-25.4545,-29.0909,-12.7273,-32.7273,0,0,0,0,0,0,0,0,0,0,0,0,,
01046,寰宇娛樂文化,2025-07-08,1,0,0.52,0.52,eod_proxy,0,289,-18.2692,-25.0,-28.8462,-25.0,-13.4615,-28.8462,0,0,0,0,0,0,0,0,0,0,0,0,,
01049,時富投資,2025-07-11,1,0,1.38,1.38,eod_proxy,0,286,-20.2899,-26.087,-23.913,-8.6957,-7.2464,-26.087,0,0,0,0,0,0,0,0,0,0,0,0,,
01059,看通集團,2025-07-18,1,0,0.38,0.38,eod_proxy,0,281,-1.3158,0.0,3.9474,-2.6316,5.2632,-1.3158,0,0,0,0,0,0,0,0,0,0,0,0,,
01062,國開國際投資,2025-07-10,1,0,0.118,0.118,eod_proxy,0,287,-6.7797,-5.0847,-15.2542,-1.6949,1.6949,-18.6441,0,0,0,0,0,0,0,0,0,0,0,0,,
01063,新確科技(新),2025-08-25,1,0,0.14,0.14,eod_proxy,0,255,-15.7143,-21.4286,-8.5714,-22.8571,-4.2857,-22.8571,0,0,0,0,0,0,0,0,0,0,0,0,,
01064,中華國際,2025-08-14,1,0,0.066,0.066,eod_proxy,0,262,-9.0909,68.1818,36.3636,19.697,122.7273,-9.0909,0,0,0,0,0,0,0,0,0,0,0,0,,
01068,雨潤食品,2026-05-28,1,0,0.094,0.094,eod_proxy,0,71,-5.3191,-5.3191,-14.8936,-17.0213,3.1915,-15.9574,0,0,0,0,0,0,0,0,0,0,0,0,,
01069,中國健康科技集團,2025-07-23,1,0,0.315,0.315,eod_proxy,0,250,-6.9841,3.1746,7.9365,2.2222,12.0635,-7.9365,0,0,0,0,0,0,0,0,0,0,0,0,,
01073,大禹金融,2025-06-26,1,0,0.115,0.115,eod_proxy,0,296,6.9565,3.4783,20.8696,8.6957,20.8696,-0.8696,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,34
01075,首都信息,2025-07-31,1,0,2.551,2.551,eod_proxy,0,272,-0.784,18.4241,15.2881,9.0161,18.4241,-5.88,0,0,0,0,0,0,0,0,0,0,0,0,,
01079,松景科技,2025-07-18,1,0,0.101,0.101,eod_proxy,0,281,34.6535,,365.3465,231.6832,,,0,0,0,0,0,0,1,1,0,1,0,0,GO,18
01080,勝利管道,2025-07-10,1,0,0.06,0.06,eod_proxy,0,287,5.0,-1.6667,71.6667,36.6667,93.3333,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01082,源宇宙教育,2025-06-27,1,0,1.52,1.52,eod_proxy,0,295,1.9737,7.8947,-1.3158,-0.6579,7.8947,-1.3158,0,0,0,0,0,0,0,0,0,0,0,0,,
01084,綠新生物科技,2025-07-21,1,0,0.698,0.698,eod_proxy,0,280,0.0,1.4327,1.4327,-12.894,5.7307,-2.8653,0,0,0,0,0,0,0,0,0,0,0,0,,
01085,亨鑫科技,2025-08-15,1,0,1.19,1.19,eod_proxy,0,261,97.479,44.5378,52.1008,36.1345,97.479,24.3697,0,0,0,0,0,0,0,0,0,0,0,0,,
01087,威訊控股,2025-08-29,1,0,1.87,1.87,eod_proxy,0,251,-21.3904,-37.4332,-18.7166,-34.2246,-14.4385,-43.3155,0,0,0,0,0,0,0,0,0,0,0,0,,
01094,承輝國際,2025-09-16,1,0,0.76,0.76,eod_proxy,0,239,-45.3947,-38.8158,-50.0,-53.2895,0.0,-53.2895,0,0,0,0,0,0,0,0,0,0,0,0,,
01097,周大福媒體娛樂,2025-07-23,1,0,0.042,0.042,eod_proxy,0,278,11.9048,42.8571,66.6667,209.5238,73.8095,-2.381,0,0,0,0,0,0,0,0,0,0,0,0,,
01098,路勁,2025-08-13,1,0,0.79,0.79,eod_proxy,0,263,-10.1266,-13.9241,-10.1266,-11.3924,-7.5949,-15.1899,0,0,0,0,0,0,0,0,0,0,0,0,,
01100,飛達控股,2025-08-01,1,0,1.4,1.4,eod_proxy,0,271,-0.7143,0.7143,0.0,-5.7143,2.8571,-2.8571,0,0,0,0,0,0,0,0,0,0,0,0,,
01102,環能國際,2025-07-29,1,0,0.05,0.05,eod_proxy,0,274,0.0,-4.0,8.0,-2.0,8.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01105,星島,2025-09-17,1,0,0.29,0.29,eod_proxy,0,238,-6.8966,-8.6207,-13.7931,-24.1379,-6.8966,-13.7931,0,0,0,0,0,0,0,0,0,0,0,0,,
01107,當代置業,2025-12-31,1,0,0.014,0.014,eod_proxy,0,60,-7.1429,-7.1429,14.2857,-7.1429,14.2857,-14.2857,0,0,0,0,0,0,0,0,0,0,0,0,,
01111,華視集團控股,2025-08-27,1,0,0.375,0.375,eod_proxy,0,253,-24.0,-21.3333,-12.0,-12.0,-9.3333,-24.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01116,慧源同創科技,2025-10-30,1,0,0.375,0.375,eod_proxy,0,210,-5.3333,-4.0,-2.6667,-21.3333,0.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01118,高力集團,2025-09-17,1,0,0.975,0.975,eod_proxy,0,238,-4.1026,1.0256,-3.5897,5.641,1.0256,-4.1026,0,0,0,0,0,0,0,0,0,0,0,0,,
01120,雅視光學,2026-03-03,1,0,0.99,0.99,eod_proxy,0,128,-8.0808,2.0202,-1.0101,-24.2424,2.0202,-9.0909,0,0,0,0,0,0,0,0,0,0,0,0,,
01124,沿海家園,2025-08-29,1,0,0.375,0.375,eod_proxy,0,239,2.6667,22.6667,,-22.6667,,,0,0,0,0,0,0,0,0,0,0,0,0,,
01129,中國水業集團,2025-07-23,1,0,0.25,0.25,eod_proxy,0,219,10.0,12.0,28.0,252.0,52.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01130,中國環境資源,2025-10-17,1,0,0.49,0.49,eod_proxy,0,218,-4.0816,-2.0408,18.3673,2.0408,18.3673,-10.2041,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,18
01132,橙天嘉禾,2025-06-30,1,0,0.049,0.049,eod_proxy,0,294,10.2041,-6.1224,0.0,59.1837,10.2041,-8.1633,0,0,0,0,0,0,0,0,0,0,0,0,,
01134,恆發光學,2025-09-05,1,0,0.18,0.18,eod_proxy,0,246,1.1111,-3.8889,3.8889,23.3333,3.8889,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01141,民銀資本,2025-07-10,1,0,0.69,0.69,eod_proxy,0,287,10.1449,0.0,-7.2464,71.0145,23.1884,-7.2464,0,0,0,0,0,0,0,0,0,0,0,0,,
01145,勇利投資,2026-04-27,1,0,0.135,0.135,eod_proxy,0,92,19.2593,14.8148,10.3704,8.8889,20.7407,3.7037,0,0,0,0,0,0,0,0,0,0,0,0,,
01146,匯成國際控股,2026-02-13,1,0,0.028,0.028,eod_proxy,0,137,-7.1429,-10.7143,25.0,42.8571,28.5714,-10.7143,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,102
01147,伊登軟件,2026-02-26,1,0,0.137,0.137,eod_proxy,0,131,-18.9781,-16.0584,-8.7591,10.9489,3.6496,-18.9781,0,0,0,0,0,0,0,0,0,0,0,0,,
01148,新晨動力,2025-09-19,1,0,0.3,0.3,eod_proxy,0,236,25.0,0.0,1.6667,11.6667,48.3333,-3.3333,0,0,0,0,0,0,0,0,0,0,0,0,,
01150,米蘭站,2025-06-26,1,0,0.164,0.164,eod_proxy,0,296,-7.3171,-1.2195,-8.5366,89.0244,8.5366,-14.6341,0,0,0,0,0,0,0,0,0,0,0,0,,
01153,佳源服務,2025-08-18,1,0,0.52,0.52,eod_proxy,0,260,-7.6923,-5.7692,-4.8077,-28.8462,-1.9231,-14.4231,0,0,0,0,0,0,0,0,0,0,0,0,,
01156,CHINANEWENERGY,2025-09-01,1,0,0.128,0.128,eod_proxy,0,250,37.5,21.0938,18.75,-17.9688,46.0938,9.375,0,0,0,0,0,0,0,0,0,0,0,0,,
01159,智數科技集團,2026-01-06,1,0,2.32,2.32,eod_proxy,0,165,-0.8621,-5.1724,-8.1897,20.6897,3.4483,-12.931,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,147
01160,金石資本集團,2025-07-10,1,0,0.147,0.147,eod_proxy,0,287,29.2517,42.8571,117.6871,185.7143,117.6871,9.5238,0,0,0,0,0,0,0,0,0,0,0,0,,
01161,奧思集團,2026-02-27,1,0,0.9,0.9,eod_proxy,0,130,0.0,-1.1111,1.1111,26.6667,3.3333,-2.2222,0,0,0,0,0,0,0,0,0,0,0,0,,
01162,瑩嵐集團,2025-09-08,1,0,0.25,0.25,eod_proxy,0,245,-0.4,-2.4,-7.6,-19.6,0.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,,
01163,虎視傳媒,2025-10-13,1,0,0.133,0.133,eod_proxy,0,222,-0.7519,-3.0075,-5.2632,34.5865,2.2556,-13.5338,0,0,0,0,0,0,0,0,0,0,0,0,,
01165,順風清潔能源,2025-07-03,1,0,0.021,0.021,eod_proxy,0,96,23.8095,19.0476,14.2857,14.2857,42.8571,4.7619,0,0,0,0,0,0,0,0,0,0,0,0,,
01166,星凱控股,2025-12-04,1,0,0.46,0.46,eod_proxy,0,185,13.0435,15.2174,65.2174,34.7826,82.6087,5.4348,0,0,0,0,0,0,0,0,0,0,0,0,,
01170,信星集團,2025-07-24,1,0,0.54,0.54,eod_proxy,0,277,-3.7037,-3.7037,-5.5556,-12.963,0.0,-7.4074,0,0,0,0,0,0,0,0,0,0,0,0,,
01172,融太集團,2025-11-21,1,0,0.034,0.034,eod_proxy,0,194,-23.5294,-32.3529,-26.4706,-29.4118,-5.8824,-35.2941,0,0,0,0,0,0,0,0,0,0,0,0,,
01173,威高國際,2026-01-13,1,0,0.034,0.034,eod_proxy,0,160,8.8235,14.7059,11.7647,-8.8235,14.7059,5.8824,0,0,0,0,0,0,0,0,0,0,0,0,,
01176,珠光控股,2025-09-12,1,0,0.063,0.063,eod_proxy,0,241,-3.1746,-4.7619,-7.9365,-9.5238,0.0,-7.9365,0,0,0,0,0,0,0,0,0,0,0,0,,
01180,匯彩控股,2026-06-15,1,0,0.87,0.87,eod_proxy,0,59,-19.5402,-11.4943,6.8966,,6.8966,-19.5402,0,0,0,0,0,0,0,0,0,0,0,0,,
01182,勝龍國際,2025-11-18,1,0,0.8,0.8,eod_proxy,0,197,-20.0,-27.5,-11.25,-2.5,-7.5,-27.5,0,0,0,0,0,0,0,0,0,0,0,0,,
01183,澳能建設,2025-07-09,1,0,0.168,0.168,eod_proxy,0,288,-2.9762,-4.7619,5.9524,1.1905,23.8095,-10.7143,0,0,0,0,0,0,0,0,0,0,0,0,,
01195,京維集團,2026-09-02,1,0,0.019,0.019,eod_proxy,0,4,,,,,21.0526,-10.5263,0,0,0,0,0,0,0,0,0,0,0,0,,
01201,天臣控股,2025-07-28,1,0,0.85,0.85,eod_proxy,0,275,-23.5294,-30.5882,-32.9412,-10.5882,-10.5882,-32.9412,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,122
01202,四威科技,2025-07-21,1,0,0.949,0.949,eod_proxy,0,280,-2.1075,2.1075,14.7524,-1.0537,20.0211,-5.2687,0,0,0,0,0,0,0,0,0,0,0,0,,
01203,廣南(集團),2026-05-22,1,0,0.638,0.638,eod_proxy,0,74,3.1348,4.7022,3.1348,2.6646,9.4044,-3.1348,0,0,0,0,0,0,0,0,0,0,0,0,,
01204,博維智慧,2025-07-24,1,0,1.63,1.63,eod_proxy,0,277,12.2699,-2.454,-15.9509,4.2945,12.2699,-20.8589,0,0,0,0,0,0,0,0,0,0,0,0,,
01215,開源控股,2025-07-21,1,0,0.016,0.016,eod_proxy,0,280,-6.25,-6.25,-6.25,68.75,0.0,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,,
01217,中國創新投資,2025-07-22,1,0,0.014,0.014,eod_proxy,0,279,-14.2857,0.0,0.0,7.1429,7.1429,-14.2857,0,0,0,0,0,0,0,0,0,0,0,0,,
01218,永義國際,2025-07-25,1,0,1.6,1.6,eod_proxy,0,271,-3.125,-3.125,11.25,80.625,11.25,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,,
