scan_date,code5,symbol,name,close,chg_pct,turnover_day,mcap_total,mcap_hk,ma10,ratio,turnover_to_mcap,ma10_days_available,ma_short,has_domestic_shares,scan_time,mcap_unreliable
2026-01-26,01869,1869.HK,貓屎咖啡控股,0.13,11.11,1110660,219999000.0,219999000.0,49095,22.62,0.5,10,0,0,2026-09-08 12:47:13,1
2026-01-26,01680,1680.HK,澳門勵駿,0.305,-6.15,6203380,283704311.0,283704311.0,89917,68.99,2.19,10,0,0,2026-09-08 12:47:13,1
2026-01-26,01182,1182.HK,勝龍國際,0.95,14.46,1494170,323773839.0,323773839.0,99512,15.01,0.46,10,0,0,2026-09-08 12:47:13,1
2026-01-26,01170,1170.HK,信星集團,0.5,2.04,543300,333499722.0,333499722.0,49238,11.03,0.16,10,0,0,2026-09-08 12:47:13,1
2026-01-26,01429,1429.HK,天任集團,0.212,15.22,22067900,339200000.0,339200000.0,1944100,11.35,6.51,5,1,0,2026-09-08 12:47:13,1
2026-01-26,02501,2501.HK,邁越科技,0.87,0.0,545100,435000000.0,435000000.0,21610,25.22,0.13,10,0,0,2026-09-08 12:47:13,1
2026-01-26,09928,9928.HK,時代鄰里,0.445,-6.32,2609350,438624372.0,438624372.0,172376,15.14,0.59,10,0,0,2026-09-08 12:47:14,1
2026-01-26,03816,3816.HK,KFM金德,0.81,58.82,3559640,486000000.0,486000000.0,87754,40.56,0.73,10,0,0,2026-09-08 12:47:13,1
2026-01-26,01319,1319.HK,靄華押業信貸,0.254,-1.93,727000,488774335.0,488774335.0,47060,15.45,0.15,10,0,0,2026-09-08 12:47:13,1
2026-01-26,09689,9689.HK,金泰豐國際控股,0.53,6.0,806600,591480000.0,591480000.0,37960,21.25,0.14,10,0,0,2026-09-08 12:47:14,1
2026-01-26,00301,301.HK,三和精化,1.33,0.0,2872420,625711454.0,625711454.0,230206,12.48,0.46,10,0,0,2026-09-08 12:47:13,1
2026-01-26,01577,1577.HK,匯鑫小貸,0.943,0.0,2000000,641240000.0,169740000.0,200000,10.0,0.31,10,0,0,2026-09-08 12:47:13,1
2026-01-27,06108,6108.HK,新銳醫藥,0.249,-2.35,1061150,49953550.0,49953550.0,11526,92.07,2.12,10,0,0,2026-09-08 12:47:14,1
2026-01-27,03321,3321.HK,中科集團控股,0.78,41.82,800080,60582288.0,60582288.0,29701,26.94,1.32,10,0,0,2026-09-08 12:47:14,1
2026-01-27,08201,8201.HK,寶聯控股,0.149,86.25,954220,80460000.0,80460000.0,5022,190.01,1.19,10,0,0,2026-09-08 12:47:14,1
2026-01-27,08159,8159.HK,新華聯合投資,0.101,26.25,647940,81284800.0,81284800.0,6822,94.98,0.8,10,0,0,2026-09-08 12:47:14,1
2026-01-27,01069,1069.HK,中國健康科技集團,0.3,-2.28,722350,92631798.0,92631798.0,51817,13.94,0.78,10,0,0,2026-09-08 12:47:14,1
2026-01-27,01552,1552.HK,BHCC HOLDING,0.25,0.0,1665500,200000000.0,200000000.0,155210,10.73,0.83,10,0,0,2026-09-08 12:47:14,1
2026-01-27,01130,1130.HK,中國環境資源,0.53,3.92,4827520,298320648.0,298320648.0,359998,13.41,1.62,10,0,0,2026-09-08 12:47:14,1
2026-01-27,02023,2023.HK,中國綠島科技,0.75,1.35,1179600,368850000.0,368850000.0,5980,197.26,0.32,10,0,0,2026-09-08 12:47:14,1
2026-01-27,02211,2211.HK,大健康國際,5.01,14.38,114175790,553836552.0,553836552.0,11166680,10.22,20.62,10,0,0,2026-09-08 12:47:14,1
2026-01-27,00918,918.HK,龍翼航空科技,0.6,0.0,594250,668441495.0,668441495.0,29866,19.9,0.09,10,0,0,2026-09-08 12:47:14,1
2026-01-27,00627,627.HK,共生智築,0.495,0.0,4106620,703233265.0,703233265.0,36122,113.69,0.58,10,0,0,2026-09-08 12:47:14,1
2026-01-28,01472,1472.HK,生興控股,0.09,26.76,718960,90000000.0,90000000.0,29863,24.08,0.8,10,0,0,2026-09-08 12:47:15,1
2026-01-28,01850,1850.HK,美好生活集團控股,0.7,11.11,1952590,120960000.0,120960000.0,97859,19.95,1.61,10,0,0,2026-09-08 12:47:15,1
2026-01-28,01720,1720.HK,普天通信集團,0.135,8.0,1871600,148500000.0,148500000.0,66790,28.02,1.26,10,0,0,2026-09-08 12:47:15,1
2026-01-28,01572,1572.HK,中國藝術金融,0.09,-9.09,1447070,152145000.0,152145000.0,107004,13.52,0.95,10,0,0,2026-09-08 12:47:15,1
2026-01-28,01000,1000.HK,北青傳媒,0.85,26.87,535080,167713500.0,46665850.0,7168,74.65,0.32,10,0,0,2026-09-08 12:47:15,1
2026-01-28,00637,637.HK,利記,0.232,36.47,10553510,192270000.0,192270000.0,24380,432.88,5.49,10,0,0,2026-09-08 12:47:15,1
2026-01-28,01775,1775.HK,精英匯集團,0.44,17.33,4349450,234525280.0,234525280.0,78534,55.38,1.85,10,0,0,2026-09-08 12:47:15,1
2026-01-28,01945,1945.HK,清科控股,1.78,9.2,1916800,523374112.0,523374112.0,182570,10.5,0.37,10,0,0,2026-09-08 12:47:15,1
2026-01-28,01612,1612.HK,永勝醫療,0.944,13.19,9643200,623133297.0,623133297.0,237666,40.57,1.55,10,0,0,2026-09-08 12:47:15,1
2026-01-28,01183,1183.HK,澳能建設,0.17,12.58,1477620,676722262.0,676722262.0,55442,26.65,0.22,10,0,0,2026-09-08 12:47:15,1
2026-01-28,00627,627.HK,共生智築,0.5,1.01,5929830,710336631.0,710336631.0,446784,13.27,0.83,10,0,0,2026-09-08 12:47:15,1
2026-01-29,08430,8430.HK,春能控股,0.16,23.08,1298050,26693632.0,26693632.0,4466,290.65,4.86,10,0,0,2026-09-08 12:47:17,1
2026-01-29,02608,2608.HK,陽光100中國,0.011,10.0,559590,28058926.0,28058926.0,26166,21.39,1.99,10,0,0,2026-09-08 12:47:16,1
2026-01-29,08219,8219.HK,恆偉集團控股,0.15,25.0,1099770,37125000.0,37125000.0,69893,15.74,2.96,10,0,0,2026-09-08 12:47:17,1
2026-01-29,01107,1107.HK,當代置業,0.016,23.08,2998840,44719914.0,44719914.0,23267,128.89,6.71,10,0,0,2026-09-08 12:47:16,1
2026-01-29,08422,8422.HK,WT集團,0.129,19.44,1239440,46440000.0,46440000.0,27229,45.52,2.67,10,0,0,2026-09-08 12:47:17,1
2026-01-29,08612,8612.HK,維亮控股,0.122,7.96,1679100,50595840.0,50595840.0,89588,18.74,3.32,10,0,0,2026-09-08 12:47:17,1
2026-01-29,08221,8221.HK,高裕金融,1.27,19.81,4116000,60452000.0,60452000.0,40114,102.61,6.81,10,0,0,2026-09-08 12:47:17,1
2026-01-29,08007,8007.HK,環球戰略集團,0.295,5.36,5267750,66763642.0,66763642.0,255900,20.59,7.89,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01421,1421.HK,恆昌集團國際,0.465,1.09,8544580,93090768.0,93090768.0,549402,15.55,9.18,10,0,0,2026-09-08 12:47:16,1
2026-01-29,03830,3830.HK,童園國際,0.1,36.99,782820,100000000.0,100000000.0,9872,79.3,0.78,10,0,0,2026-09-08 12:47:16,1
2026-01-29,09968,9968.HK,匯景控股,0.023,9.52,502020,120842000.0,120842000.0,43845,11.45,0.42,10,0,0,2026-09-08 12:47:17,1
2026-01-29,08093,8093.HK,瓦普思瑞元宇宙,2.58,0.0,2371060,127654272.0,127654272.0,83044,28.55,1.86,10,0,0,2026-09-08 12:47:17,1
2026-01-29,06158,6158.HK,正榮地產,0.033,13.79,572770,144135948.0,144135948.0,43148,13.27,0.4,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01850,1850.HK,美好生活集團控股,0.85,21.43,12954140,146880000.0,146880000.0,290108,44.65,8.82,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01703,1703.HK,誼和股份,1.1,83.33,30828750,151800000.0,151800000.0,46755,659.37,20.31,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01628,1628.HK,禹洲集團,0.114,10.68,999810,169630517.0,169630517.0,81310,12.3,0.59,10,0,0,2026-09-08 12:47:16,1
2026-01-29,08368,8368.HK,中國創意控股,0.355,36.54,19012500,245737290.0,245737290.0,100138,189.86,7.74,10,0,0,2026-09-08 12:47:17,1
2026-01-29,03301,3301.HK,融信中國,0.153,18.6,2433520,257565007.0,257565007.0,115571,21.06,0.94,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01265,1265.HK,天津津燃公用,0.176,-4.35,901760,323718173.0,88010560.0,56039,16.09,0.28,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01708,1708.HK,三寶科技,0.53,10.42,1285490,419791005.0,121635000.0,63748,20.17,0.31,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01073,1073.HK,大禹金融,0.124,16.98,877330,423830831.0,423830831.0,4877,179.89,0.21,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01176,1176.HK,珠光控股,0.048,17.07,1445430,424830372.0,424830372.0,121861,11.86,0.34,10,0,0,2026-09-08 12:47:16,1
2026-01-29,00124,124.HK,粵海置地,0.25,2.04,2725470,427884212.0,427884212.0,224337,12.15,0.64,10,0,0,2026-09-08 12:47:16,1
2026-01-29,03883,3883.HK,中國奧園,0.097,32.88,8678530,456884245.0,456884245.0,202268,42.91,1.9,10,0,0,2026-09-08 12:47:16,1
2026-01-29,02683,2683.HK,華新手袋國際控股,1.22,5.17,1285900,498523720.0,498523720.0,118458,10.86,0.26,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01260,1260.HK,皓天財經集團,0.44,0.0,731970,506639760.0,506639760.0,31178,23.48,0.14,10,0,0,2026-09-08 12:47:16,1
2026-01-29,02671,2671.HK,美聯股份,4.576,0.0,6801190,551636823.0,551636823.0,536589,12.67,1.23,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01909,1909.HK,火岩控股,2.5,24.38,4530980,607052602.0,607052602.0,208437,21.74,0.75,10,0,0,2026-09-08 12:47:16,1
2026-01-29,09689,9689.HK,金泰豐國際控股,0.55,7.84,24273600,613800000.0,613800000.0,134400,180.61,3.95,10,0,0,2026-09-08 12:47:17,1
2026-01-29,00519,519.HK,諾科達科技,0.216,1.89,2331020,659902840.0,659902840.0,112861,20.65,0.35,10,0,0,2026-09-08 12:47:16,1
2026-01-29,00337,337.HK,綠地香港,0.244,16.19,4154000,681219863.0,681219863.0,267128,15.55,0.61,10,0,0,2026-09-08 12:47:16,1
2026-01-29,00606,606.HK,中駿商管,0.36,28.57,2533520,696600000.0,696600000.0,57237,44.26,0.36,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01085,1085.HK,亨鑫科技,1.54,-1.28,3816920,717024000.0,717024000.0,111948,34.1,0.53,10,0,0,2026-09-08 12:47:16,1
2026-01-29,00210,210.HK,達芙妮國際,0.385,0.0,2005130,761760395.0,761760395.0,190335,10.53,0.26,10,0,0,2026-09-08 12:47:16,1
2026-01-29,02138,2138.HK,醫思健康,0.66,8.2,3408980,782239435.0,782239435.0,217432,15.68,0.44,10,0,0,2026-09-08 12:47:16,1
2026-01-29,01813,1813.HK,合景泰富集團,0.265,40.96,5050220,906004245.0,906004245.0,324519,15.56,0.56,10,0,0,2026-09-08 12:47:16,1
2026-01-30,08018,8018.HK,匯財金融投資,0.049,40.0,4752040,24707414.0,24707414.0,38916,122.11,19.23,10,0,0,2026-09-08 12:47:17,1
2026-01-30,08191,8191.HK,鴻偉亞洲,0.136,0.74,4133590,48149499.0,48149499.0,57648,71.7,8.58,10,0,0,2026-09-08 12:47:18,1
2026-01-30,00602,602.HK,佳華百貨控股,0.056,12.0,509580,58100000.0,58100000.0,8912,57.18,0.88,10,0,0,2026-09-08 12:47:17,1
2026-01-30,03830,3830.HK,童園國際,0.106,6.0,982350,106000000.0,106000000.0,87898,11.18,0.93,10,0,0,2026-09-08 12:47:17,1
2026-01-30,01025,1025.HK,嘉藝控股,0.27,5.88,2308970,120789209.0,120789209.0,216300,10.67,1.91,10,0,0,2026-09-08 12:47:17,1
2026-01-30,08125,8125.HK,榮記萬通,0.8,0.0,6067680,173386138.0,173386138.0,153516,39.52,3.5,10,0,0,2026-09-08 12:47:18,1
2026-01-30,06812,6812.HK,永順控股香港,0.305,29.79,539020,183000000.0,183000000.0,28096,19.18,0.29,10,0,0,2026-09-08 12:47:17,1
2026-01-30,01746,1746.HK,萬順集團控股,0.44,57.14,18643120,440000000.0,440000000.0,241513,77.19,4.24,9,1,0,2026-09-08 12:47:17,1
2026-01-30,02415,2415.HK,梅斯健康,1.35,2.27,9336610,819680782.0,819680782.0,125178,74.59,1.14,10,0,0,2026-09-08 12:47:17,1
2026-02-02,08103,8103.HK,HMVOD視頻,0.159,11.19,750170,20582216.0,20582216.0,11794,63.61,3.64,10,0,0,2026-09-08 12:47:19,1
2026-02-02,08160,8160.HK,GOLDWAY EDU,0.415,25.76,1537170,89138655.0,89138655.0,11538,133.23,1.72,10,0,0,2026-09-08 12:47:19,1
2026-02-02,00310,310.HK,嘉進投資國際,0.156,-9.3,1049510,96896595.0,96896595.0,2406,436.21,1.08,10,0,0,2026-09-08 12:47:18,1
2026-02-02,01389,1389.HK,美捷匯控股,0.27,-1.82,614030,149670000.0,149670000.0,27412,22.4,0.41,10,0,0,2026-09-08 12:47:18,1
2026-02-02,03830,3830.HK,童園國際,0.154,45.28,1924660,154000000.0,154000000.0,184781,10.42,1.25,10,0,0,2026-09-08 12:47:18,1
2026-02-02,00399,399.HK,星太鏈集團,0.065,-23.53,3122320,213012015.0,213012015.0,287345,10.87,1.47,10,0,0,2026-09-08 12:47:18,1
2026-02-02,01292,1292.HK,長安民生物流,3.505,-4.88,908650,708234320.0,455106024.0,52871,17.19,0.13,10,0,0,2026-09-08 12:47:18,1
2026-02-03,08103,8103.HK,HMVOD視頻,0.165,3.77,916110,21358903.0,21358903.0,86526,10.59,4.29,10,0,0,2026-09-08 12:47:20,1
2026-02-03,08245,8245.HK,烽翼集團,0.103,25.61,4524870,25562671.0,29822751.0,14952,302.63,15.17,10,0,0,2026-09-08 12:47:20,1
2026-02-03,08420,8420.HK,NEXION TECH,0.039,44.44,1105400,34622640.0,34622640.0,7130,155.04,3.19,10,0,0,2026-09-08 12:47:20,1
2026-02-03,08052,8052.HK,陸慶娛樂,0.065,44.44,1598776,35636640.0,35636640.0,27961,57.18,4.49,10,0,0,2026-09-08 12:47:20,1
2026-02-03,08092,8092.HK,ITE HOLDINGS,0.045,55.17,6475510,41647860.0,41647860.0,4785,1353.29,15.55,10,0,0,2026-09-08 12:47:20,1
2026-02-03,08290,8290.HK,亞勢備份,0.024,4.35,937600,48000000.0,48000000.0,5070,184.93,1.95,10,0,0,2026-09-08 12:47:20,1
2026-02-03,02370,2370.HK,力高健康生活,0.56,9.8,2774700,112000000.0,112000000.0,40730,68.12,2.48,10,0,0,2026-09-08 12:47:19,1
2026-02-03,01163,1163.HK,虎視傳媒,0.157,-7.1,3550900,140734800.0,140734800.0,6900,514.62,2.52,10,0,0,2026-09-08 12:47:19,1
2026-02-03,00243,243.HK,品質國際,0.425,14.86,781960,147258476.0,147258476.0,36761,21.27,0.53,10,0,0,2026-09-08 12:47:19,1
2026-02-03,06128,6128.HK,烯石電車新材料,0.236,-3.67,17817310,222149947.0,222149947.0,891931,19.98,8.02,10,0,0,2026-09-08 12:47:19,1
2026-02-03,00865,865.HK,建德國際控股,0.039,8.33,588140,227681598.0,227681598.0,12938,45.46,0.26,10,0,0,2026-09-08 12:47:19,1
2026-02-03,00146,146.HK,太平地氈,1.9,2.15,630850,403156227.0,403156227.0,26598,23.72,0.16,10,0,0,2026-09-08 12:47:19,1
2026-02-03,09689,9689.HK,金泰豐國際控股,0.6,11.11,34244800,669600000.0,669600000.0,2635310,12.99,5.11,10,0,0,2026-09-08 12:47:20,1
2026-02-03,08321,8321.HK,泰錦控股,1.32,13.79,1761210,708048000.0,708048000.0,38410,45.85,0.25,10,0,0,2026-09-08 12:47:20,1
2026-02-04,00079,79.HK,世紀建業,0.125,31.58,858650,40759678.0,40759678.0,4120,208.41,2.11,10,0,0,2026-09-08 12:47:20,1
2026-02-04,08309,8309.HK,萬成環球控股,0.071,9.23,1517130,42600000.0,42600000.0,34285,44.25,3.56,10,0,0,2026-09-08 12:47:21,1
2026-02-04,08621,8621.HK,METROPOLIS CAP,0.048,17.07,3933200,46080000.0,46080000.0,11020,356.91,8.54,10,0,0,2026-09-08 12:47:21,1
2026-02-04,02433,2433.HK,中天湖南集團,0.081,9.46,1492400,46656000.0,46656000.0,114160,13.07,3.2,10,0,0,2026-09-08 12:47:20,1
2026-02-04,08290,8290.HK,亞勢備份,0.032,33.33,3040300,64000000.0,64000000.0,98370,30.91,4.75,10,0,0,2026-09-08 12:47:21,1
2026-02-04,01102,1102.HK,環能國際,0.043,-17.31,5613010,120373587.0,120373587.0,243582,23.04,4.66,10,0,0,2026-09-08 12:47:20,1
2026-02-04,08160,8160.HK,GOLDWAY EDU,0.6,1.69,2979600,128875164.0,128875164.0,255516,11.66,2.31,10,0,0,2026-09-08 12:47:21,1
2026-02-04,02168,2168.HK,佳兆業美好,1.12,8.74,2538240,172603200.0,172603200.0,178118,14.25,1.47,10,0,0,2026-09-08 12:47:20,1
2026-02-04,01592,1592.HK,基石控股,0.12,1.69,1614370,173733169.0,173733169.0,81268,19.86,0.93,10,0,0,2026-09-08 12:47:20,1
2026-02-04,01738,1738.HK,飛尚無煙煤,0.126,20.0,1254140,173948771.0,173948771.0,36352,34.5,0.72,10,0,0,2026-09-08 12:47:20,1
2026-02-04,00731,731.HK,建發新勝,0.137,-23.89,1408780,193800314.0,193800314.0,90254,15.61,0.73,10,0,0,2026-09-08 12:47:20,1
2026-02-04,01379,1379.HK,溫嶺工量刃具,3.264,0.31,2223760,261120000.0,65280000.0,1187,1873.43,0.85,10,0,0,2026-09-08 12:47:20,1
2026-02-04,01613,1613.HK,協同通信,0.194,7.78,1094890,297957711.0,297957711.0,45882,23.86,0.37,10,0,0,2026-09-08 12:47:20,1
2026-02-04,01780,1780.HK,榮尊國際控股,0.61,-3.17,2051180,378200000.0,378200000.0,162867,12.59,0.54,10,0,0,2026-09-08 12:47:20,1
2026-02-04,00679,679.HK,亞洲聯網科技,1.48,46.53,7113430,560525432.0,560525432.0,159079,44.72,1.27,10,0,0,2026-09-08 12:47:20,1
2026-02-04,01251,1251.HK,華油能源,0.33,34.69,6479690,644867520.0,644867520.0,585138,11.07,1.0,10,0,0,2026-09-08 12:47:20,1
2026-02-04,02573,2573.HK,新琪安,7.18,-7.47,749200,690940260.0,690940260.0,74890,10.0,0.11,10,0,0,2026-09-08 12:47:20,1
2026-02-04,06989,6989.HK,卓越商企服務,0.78,-3.7,5943050,951871440.0,951871440.0,560712,10.6,0.62,10,0,0,2026-09-08 12:47:21,1
2026-02-05,08448,8448.HK,環球印館,0.6,37.93,963980,59880000.0,59880000.0,36592,26.34,1.61,10,0,0,2026-09-08 12:47:22,1
2026-02-05,02358,2358.HK,久融控股,0.016,45.45,14404180,87552000.0,87552000.0,212178,67.89,16.45,10,0,0,2026-09-08 12:47:21,1
2026-02-05,01107,1107.HK,當代置業,0.033,83.33,14134829,92234823.0,92234823.0,713377,19.81,15.32,10,0,0,2026-09-08 12:47:21,1
2026-02-05,01850,1850.HK,美好生活集團控股,0.79,5.33,70700700,136512000.0,136512000.0,2271177,31.13,51.79,10,0,0,2026-09-08 12:47:21,1
2026-02-05,01408,1408.HK,濠江機電,0.328,32.26,7361600,164000000.0,164000000.0,118278,62.24,4.49,10,0,0,2026-09-08 12:47:21,1
2026-02-05,01987,1987.HK,BENG SOON MACH,0.24,17.07,820880,240000000.0,240000000.0,49194,16.69,0.34,10,0,0,2026-09-08 12:47:21,1
2026-02-05,09600,9600.HK,新紐科技,0.255,26.24,4479370,254455442.0,254455442.0,52698,85.0,1.76,10,0,0,2026-09-08 12:47:22,1
2026-02-05,00573,573.HK,稻香控股,0.31,6.9,708580,314447880.0,314447880.0,55203,12.84,0.23,10,0,0,2026-09-08 12:47:21,1
2026-02-05,00757,757.HK,陽光能源,0.096,15.66,2729460,319082029.0,319082029.0,236722,11.53,0.86,10,0,0,2026-09-08 12:47:21,1
2026-02-05,00296,296.HK,英皇娛樂酒店,0.27,9.76,942990,320892565.0,320892565.0,46499,20.28,0.29,10,0,0,2026-09-08 12:47:21,1
2026-02-05,02116,2116.HK,江蘇創新,0.68,17.24,3468160,326400000.0,326400000.0,242394,14.31,1.06,10,0,0,2026-09-08 12:47:21,1
2026-02-05,06038,6038.HK,信越控股,0.36,10.77,6049300,361080000.0,361080000.0,122265,49.48,1.68,10,0,0,2026-09-08 12:47:22,1
2026-02-05,01596,1596.HK,翼辰實業,0.577,-13.49,15591960,518053680.0,129513420.0,38040,409.88,3.01,10,0,0,2026-09-08 12:47:21,1
2026-02-05,01808,1808.HK,企展控股,2.55,-3.41,1113900,624464872.0,624464872.0,89725,12.41,0.18,10,0,0,2026-09-08 12:47:21,1
2026-02-06,01063,1063.HK,新確科技(新),0.102,5.15,1023200,31386146.0,31386146.0,18083,56.58,3.26,10,0,0,2026-09-08 12:47:22,1
2026-02-06,08193,8193.HK,亞太金融投資,0.46,16.46,2501760,128713678.0,128713678.0,246329,10.16,1.94,10,0,0,2026-09-08 12:47:23,1
2026-02-06,00332,332.HK,元亨燃氣,0.46,27.78,2413620,150549286.0,150549286.0,30041,80.34,1.6,10,0,0,2026-09-08 12:47:22,1
2026-02-06,01720,1720.HK,普天通信集團,0.217,32.32,6436700,238700000.0,238700000.0,349310,18.43,2.7,10,0,0,2026-09-08 12:47:22,1
2026-02-06,01575,1575.HK,皇庭智家,0.062,24.0,1268300,239320000.0,239320000.0,8848,143.34,0.53,10,0,0,2026-09-08 12:47:22,1
2026-02-06,01792,1792.HK,CMON,0.985,10.06,28998810,243964800.0,243964800.0,66400,436.73,11.89,10,0,0,2026-09-08 12:47:22,1
2026-02-06,01617,1617.HK,南方通信,0.3,61.29,41384230,487872000.0,487872000.0,2565363,16.13,8.48,10,0,0,2026-09-08 12:47:22,1
2026-02-06,06063,6063.HK,智中國際,0.335,37.86,2600590,670000000.0,670000000.0,96405,26.98,0.39,10,0,0,2026-09-08 12:47:23,1
2026-02-06,01731,1731.HK,其利工業集團,0.645,-1.53,1002840,722400000.0,722400000.0,80940,12.39,0.14,10,0,0,2026-09-08 12:47:22,1
2026-02-06,00698,698.HK,通達集團,3.89,6.28,4089940,757430271.0,757430271.0,359571,11.37,0.54,10,0,0,2026-09-08 12:47:22,1
2026-02-06,01943,1943.HK,金石控股集團,0.8,42.86,22414900,938736000.0,938736000.0,1108760,20.22,2.39,10,0,0,2026-09-08 12:47:22,1
2026-02-09,08367,8367.HK,倩碧控股,0.38,2.7,2226650,36726994.0,36726994.0,33529,66.41,6.06,10,0,0,2026-09-08 12:47:24,1
2026-02-09,01166,1166.HK,星凱控股,0.71,-7.79,10738600,101151298.0,101151298.0,744773,14.42,10.62,10,0,0,2026-09-08 12:47:23,1
2026-02-09,00094,94.HK,綠心集團,0.082,-1.2,581680,228163900.0,228163900.0,41604,13.98,0.25,10,0,0,2026-09-08 12:47:23,1
2026-02-09,02545,2545.HK,中贛通信,0.45,12.5,1374400,288000000.0,288000000.0,115920,11.86,0.48,10,0,0,2026-09-08 12:47:23,1
2026-02-09,00822,822.HK,嘉瑞國際,0.325,-9.72,549950,290472455.0,290472455.0,34015,16.17,0.19,10,0,0,2026-09-08 12:47:23,1
2026-02-09,01720,1720.HK,普天通信集團,0.275,26.73,19278500,302500000.0,302500000.0,992980,19.41,6.37,10,0,0,2026-09-08 12:47:23,1
2026-02-09,08395,8395.HK,中顯智能齊家控股,0.191,2.14,1284480,327374000.0,327374000.0,50000,25.69,0.39,10,0,0,2026-09-08 12:47:24,1
2026-02-09,01936,1936.HK,利特米,0.72,1.41,907200,336068640.0,336068640.0,23570,38.49,0.27,10,0,0,2026-09-08 12:47:23,1
2026-02-09,01260,1260.HK,皓天財經集團,0.51,10.87,2878830,587241540.0,587241540.0,180432,15.96,0.49,10,0,0,2026-09-08 12:47:23,1
2026-02-09,01617,1617.HK,南方通信,0.45,50.0,81348740,731808000.0,731808000.0,6680227,12.18,11.12,10,0,0,2026-09-08 12:47:23,1
2026-02-10,08431,8431.HK,浩柏國際,0.31,3.33,3906130,73334716.0,73334716.0,113299,34.48,5.33,10,0,0,2026-09-08 12:47:25,1
2026-02-10,08448,8448.HK,環球印館,0.86,75.51,5906550,85828000.0,85828000.0,142836,41.35,6.88,10,0,0,2026-09-08 12:47:25,1
2026-02-10,08489,8489.HK,裕程物流,0.465,22.37,1807900,143022375.0,143022375.0,156000,11.59,1.26,10,0,0,2026-09-08 12:47:25,1
2026-02-10,01718,1718.HK,宏基集團控股,0.485,36.62,4099340,147498200.0,147498200.0,404502,10.13,2.78,10,0,0,2026-09-08 12:47:24,1
2026-02-10,06080,6080.HK,榮智控股,0.132,41.94,2566200,147886200.0,147886200.0,45800,56.03,1.74,10,0,0,2026-09-08 12:47:25,1
2026-02-10,01281,1281.HK,鑫達投資控股,0.1,-6.54,1869570,148460400.0,148460400.0,4623,404.41,1.26,10,0,0,2026-09-08 12:47:24,1
2026-02-10,01620,1620.HK,富盈環球集團,0.131,37.89,785030,157200000.0,157200000.0,33494,23.44,0.5,10,0,0,2026-09-08 12:47:24,1
2026-02-10,01621,1621.HK,域高國際控股,0.161,26.77,1254480,161000000.0,161000000.0,35499,35.34,0.78,10,0,0,2026-09-08 12:47:24,1
2026-02-10,00605,605.HK,中國金融投資管理,0.81,-1.22,500040,169419654.0,169419654.0,41108,12.16,0.3,10,0,0,2026-09-08 12:47:24,1
2026-02-10,01613,1613.HK,協同通信,0.187,-2.6,2527960,287206660.0,287206660.0,136187,18.56,0.88,10,0,0,2026-09-08 12:47:24,1
2026-02-10,00202,202.HK,潤中國際控股,0.115,15.0,1549790,838852477.0,838852477.0,25339,61.16,0.18,10,0,0,2026-09-08 12:47:24,1
2026-02-10,06063,6063.HK,智中國際,0.465,29.17,8458220,930000000.0,930000000.0,648470,13.04,0.91,10,0,0,2026-09-08 12:47:25,1
2026-02-11,01010,1010.HK,天璽曜11,0.094,0.0,888700,41763652.0,41763652.0,30110,29.52,2.13,10,0,0,2026-09-08 12:47:25,1
2026-02-11,00907,907.HK,高雅光學,0.075,33.93,4215770,65464776.0,65464776.0,33398,126.23,6.44,10,0,0,2026-09-08 12:47:25,1
2026-02-11,08613,8613.HK,東方支付集團控股,0.034,-30.61,1205500,65542367.0,65542367.0,4680,257.59,1.84,10,0,0,2026-09-08 12:47:26,1
2026-02-11,08431,8431.HK,浩柏國際,0.36,16.13,8380790,85162896.0,85162896.0,490392,17.09,9.84,10,0,0,2026-09-08 12:47:26,1
2026-02-11,02310,2310.HK,時代環球集團,0.078,69.57,646940,85244421.0,85244421.0,31170,20.76,0.76,10,0,0,2026-09-08 12:47:26,1
2026-02-11,00396,396.HK,興利(香港)控股,0.128,42.22,671110,103436291.0,103436291.0,7227,92.86,0.65,10,0,0,2026-09-08 12:47:25,1
2026-02-11,00500,500.HK,先豐服務集團,0.064,-9.86,630000,153816696.0,153816696.0,45204,13.94,0.41,10,0,0,2026-09-08 12:47:25,1
2026-02-11,00831,831.HK,利亞零售,0.31,6.9,2061650,242462462.0,242462462.0,183501,11.24,0.85,10,0,0,2026-09-08 12:47:25,1
2026-02-11,00620,620.HK,大唐西市,0.37,-11.9,2341180,296379335.0,296379335.0,138033,16.96,0.79,10,0,0,2026-09-08 12:47:25,1
2026-02-11,02297,2297.HK,潤邁德-B,0.285,7.55,2559500,399387258.0,399387258.0,197320,12.97,0.64,10,0,0,2026-09-08 12:47:26,1
2026-02-11,01370,1370.HK,奧威控股,0.248,0.0,1026700,405561813.0,405561813.0,10280,99.87,0.25,10,0,0,2026-09-08 12:47:25,1
